# From /Users/Daniela/Documents/CCG/data_sets_GUs/analysis/scripts/connectivity_from_gufiles_permissive_enx_v1.pl on Sun Nov 25 15:18:35 2018
# Input = /Users/Daniela/Documents/CCG/GU_art_2/v22/connectivity/regulons_by_conformation//complete_gus/
GU name	Total enzymes	Enzymes	Total connected enzymes	Connected enzymes	Total components	Components	Total Enzymatic reactions	Total transport reactions	Connectivity
UlaR	5	UlaE,UlaF,UlaG,UlaD,UlaC-UlaB-UlaA,	5	UlaE,UlaF,UlaG,UlaD,UlaC-UlaB-UlaA,	1	*re10,re20,re14,re16,re18,*	5	1	1.0
UvrY-Phosphorylated	2	UhpT,LuxS,	0		5	*re14,*re11,*re13,*re16,*re15,*	5	4	0.0
UxuR	5	UidB,UidA,GntP,UxuB,UxuA,	4	UxuA,UxuB,GntP,UidA,	3	*re12,re23,re21,re25,re16,*re18,*re13,*	6	3	0.6
XapR-xanthosine	2	XapA,XapB,	2	XapB,XapA,	1	*re4,re5,re6,re7,re9,*	5	1	1.0
XylR-xylose	3	XylG-XylH-XylF,XylB,XylA,	2	XylA,XylB,	3	*re16,*re13,*re10,re12,*	4	1	0.4
YdeO	3	AppC-AppB,AppA,TolC-MdtE-MdtF,	1	AppA,	4	*re24,re25,re26,re27,re28,*re31,*re23,*re48,*	8	2	0.2
YefM	1	YoeB,	0		1	*re6,*	1	0	0.0
YefM-YoeB	1	YoeB,	0		1	*re6,*	1	0	0.0
YeiL	0		0		0	*	0	0	-0.0
YhaJ	0		0		0	*	0	0	-0.0
YiaJ	6	YiaO-YiaN-YiaM,YiaK,SgbH,LyxK,SgbU,SgbE,	6	SgbH,LyxK,SgbU,SgbE,YiaK,YiaO-YiaN-YiaM,	1	*re12,re17,re13,re22,re26,re19,re15,*	7	1	1.0
YjjQ	2	OmpC,DgcN,	0		40	*re21,*re44,*re51,*re38,*re54,*re48,*re28,*re33,*re26,*re50,*re25,*re41,*re34,*re56,*re20,*re42,*re43,*re18,*re35,*re32,*re40,*re55,*re29,*re47,*re45,*re23,*re27,*re24,*re49,*re36,*re12,*re37,*re46,*re22,*re31,*re30,*re39,*re52,*re19,*re53,*	40	39	0.0
YpdB-Phosphorylated	0		0		0	*	0	0	-0.0
YqhC	2	YqhD,DkgA,	0		10	*re9,*re10,*re12,*re5,*re4,*re14,*re11,*re13,*re7,*re6,*	10	0	0.0
YqjI	1	YqjH,	1	YqjH,	1	*re4,re5,*	2	0	1.0
ZntR-Zn2	1	ZntA,	0		1	*re3,*	1	1	0.0
ZntR-Zn2+	1	ZntA,	0		1	*re3,*	1	1	0.0
ZraR-Phosphorylated	0		0		0	*	0	0	-0.0
Zur-Zn2	1	ZnuC-ZnuB-ZnuA,	0		1	*re12,*	1	1	0.0
Zur-Zn2+	1	ZnuC-ZnuB-ZnuA,	0		1	*re12,*	1	1	0.0
