"Names"	"RegulonSize"	"SpearmanCorrelationMean"	"SpearmanCorrelationMedian"
"b2467"	3	1	1
"b2468"	3	1	1
"b2469"	3	1	1
"b2470"	3	1	1
"b2471"	3	1	1
"b2472"	3	1	1
"b2473"	3	1	1
"b2474"	3	1	1
"b2475"	3	1	1
"b2476"	3	1	1
"b2477"	3	1	1
"b2478"	3	1	1
"b2479"	3	1	1
"b2480"	3	1	1
"b2481"	3	1	1
"b2482"	3	1	1
"b2483"	3	1	1
"b2484"	3	1	1
"b2485"	3	1	1
"b2486"	3	1	1
"b2487"	3	1	1
"b2488"	3	1	1
"b2489"	3	1	1
"b2490"	3	1	1
"b2491"	3	1	1
"b2492"	3	1	1
"b2493"	3	1	1
"b2494"	3	1	1
"b2495"	3	1	1
"b2496"	3	1	1
"b2497"	3	1	1
"b2498"	3	1	1
"b2499"	3	1	1
"b2500"	3	1	1
"b2501"	3	1	1
"b2502"	3	1	1
"b2503"	3	1	1
"b2504"	3	1	1
"b2505"	3	1	1
"b2506"	3	1	1
"b2507"	3	1	1
"b2508"	3	1	1
"b2509"	3	1	1
"b2510"	3	1	1
"b2511"	3	1	1
"b2512"	3	1	1
"b2513"	3	1	1
"b2514"	3	1	1
"b2515"	3	1	1
"b2516"	3	1	1
"b2517"	3	1	1
"b2518"	3	1	1
"b2519"	3	1	1
"b2520"	3	1	1
"b2521"	3	1	1
"b2522"	3	1	1
"b2523"	3	1	1
"b2524"	3	1	1
"b2525"	3	1	1
"b2526"	3	1	1
"b2527"	3	1	1
"b2528"	3	1	1
"b2529"	3	1	1
"b2530"	3	1	1
"b2531"	3	1	1
"b2532"	3	1	1
"b2533"	3	1	1
"b2534"	3	1	1
"b2535"	3	1	1
"b2536"	3	1	1
"b2537"	3	1	1
"b2538"	3	1	1
"b2539"	3	1	1
"b2540"	3	1	1
"b2541"	3	1	1
"b2542"	3	1	1
"b2543"	3	1	1
"b2544"	3	1	1
"b2545"	3	1	1
"b2546"	3	1	1
"b2547"	3	1	1
"b2548"	3	1	1
"b2549"	3	1	1
"b2550"	3	1	1
"b2551"	3	1	1
"b2552"	3	1	1
"b2553"	3	1	1
"b2554"	3	1	1
"b2555"	3	1	1
"b2556"	3	1	1
"b2557"	3	1	1
"b2558"	3	1	1
"b2559"	3	1	1
"b2560"	3	1	1
"b2561"	3	1	1
"b2562"	3	1	1
"b2563"	3	1	1
"b2564"	3	1	1
"b2565"	3	1	1
"b2566"	3	1	1
"b2567"	3	1	1
"b2568"	3	1	1
"b2569"	3	1	1
"b2570"	3	1	1
"b2571"	3	1	1
"b2572"	3	1	1
"b2573"	3	1	1
"b2574"	3	1	1
"b2575"	3	1	1
"b2576"	3	1	1
"b2577"	3	1	1
"b2578"	3	1	1
"b2579"	3	1	1
"b2580"	3	1	1
"b2581"	3	1	1
"b2582"	3	1	1
"b2583"	3	1	1
"b2584"	3	1	1
"b2585"	3	1	1
"b2586"	3	1	1
"b2587"	3	1	1
"b2592"	3	1	1
"b2593"	3	1	1
"b2594"	3	1	1
"b2595"	3	1	1
"b2597"	3	1	1
"b2598"	3	1	1
"b2599"	3	1	1
"b2600"	3	1	1
"b2601"	3	1	1
"b2602"	3	1	1
"b2603"	3	1	1
"b2604"	3	1	1
"b2605"	3	1	1
"b2606"	3	1	1
"b2607"	3	1	1
"b2608"	3	1	1
"b2609"	3	1	1
"b2610"	3	1	1
"b2611"	3	1	1
"b2614"	3	1	1
"b2615"	3	1	1
"b2616"	3	1	1
"b2617"	3	1	1
"b2618"	3	1	1
"b2619"	3	1	1
"b2620"	3	1	1
"b2622"	3	1	1
"b2623"	3	1	1
"b2624"	3	1	1
"b2625"	3	1	1
"b2626"	3	1	1
"b2627"	3	1	1
"b2628"	3	1	1
"b2629"	3	1	1
"b2630"	3	1	1
"b2631"	3	1	1
"b2632"	3	1	1
"b2633"	3	1	1
"b2634"	3	1	1
"b2635"	3	1	1
"b2636"	3	1	1
"b2637"	3	1	1
"b2638"	3	1	1
"b2641"	3	1	1
"b2642"	3	1	1
"b2643"	3	1	1
"b2644"	3	1	1
"b2645"	3	1	1
"b2646"	3	1	1
"b2647"	3	1	1
"b2648"	3	1	1
"b2650"	3	1	1
"b2659"	3	1	1
"b2660"	3	1	1
"b2661"	3	1	1
"b2662"	3	1	1
"b2663"	3	1	1
"b2664"	3	1	1
"b2665"	3	1	1
"b2666"	3	1	1
"b2667"	3	1	1
"b2668"	3	1	1
"b2669"	3	1	1
"b2670"	3	1	1
"b2671"	3	1	1
"b2672"	3	1	1
"b2673"	3	1	1
"b2674"	3	1	1
"b2675"	3	1	1
"b2676"	3	1	1
"b2677"	3	1	1
"b2678"	3	1	1
"b2679"	3	1	1
"b2681"	3	1	1
"b2682"	3	1	1
"b2683"	3	1	1
"b2684"	3	1	1
"b2685"	3	1	1
"b2686"	3	1	1
"b2687"	3	1	1
"b2688"	3	1	1
"b2689"	3	1	1
"b2690"	3	1	1
"b2696"	3	1	1
"b2697"	3	1	1
"b2698"	3	1	1
"b2699"	3	1	1
"b2700"	3	1	1
"b2701"	3	1	1
"b2702"	3	1	1
"b2703"	3	1	1
"b2704"	3	1	1
"b2705"	3	1	1
"b2706"	3	1	1
"b2707"	3	1	1
"b2708"	3	1	1
"b2709"	3	1	1
"b2710"	3	1	1
"b2711"	3	1	1
"b2712"	3	1	1
"b2713"	3	1	1
"b2714"	3	1	1
"b2715"	3	1	1
"b2716"	3	1	1
"b2717"	3	1	1
"b2718"	3	1	1
"b2719"	3	1	1
"b2720"	3	1	1
"b2721"	3	1	1
"b2722"	3	1	1
"b2723"	3	1	1
"b2724"	3	1	1
"b2725"	3	1	1
"b2726"	3	1	1
"b2727"	3	1	1
"b2728"	3	1	1
"b2729"	3	1	1
"b2730"	3	1	1
"b2731"	3	1	1
"b2732"	3	1	1
"b2733"	3	1	1
"b2734"	3	1	1
"b2735"	3	1	1
"b2736"	3	1	1
"b2737"	3	1	1
"b2738"	3	1	1
"b2739"	3	1	1
"b2740"	3	1	1
"b2741"	3	1	1
"b2742"	3	1	1
"b2743"	3	1	1
"b2744"	3	1	1
"b2745"	3	1	1
"b2746"	3	1	1
"b2747"	3	1	1
"b2748"	3	1	1
"b2749"	3	1	1
"b2750"	3	1	1
"b2751"	3	1	1
"b2752"	3	1	1
"b2753"	3	1	1
"b2754"	3	1	1
"b2755"	3	1	1
"b2756"	3	1	1
"b2757"	3	1	1
"b2758"	3	1	1
"b2759"	3	1	1
"b2760"	3	1	1
"b2761"	3	1	1
"b2762"	3	1	1
"b2763"	3	1	1
"b2764"	3	1	1
"b2765"	3	1	1
"b2766"	3	1	1
"b2767"	3	1	1
"b2768"	3	1	1
"b2769"	3	1	1
"b2770"	3	1	1
"b2771"	3	1	1
"b2774"	3	1	1
"b2775"	3	1	1
"b2776"	3	1	1
"b2777"	3	1	1
"b2778"	3	1	1
"b2779"	3	1	1
"b2780"	3	1	1
"b2781"	3	1	1
"b2782"	3	1	1
"b2783"	3	1	1
"b2784"	3	1	1
"b2785"	3	1	1
"b2786"	3	1	1
"b2787"	3	1	1
"b2788"	3	1	1
"b2789"	3	1	1
"b2790"	3	1	1
"b2791"	3	1	1
"b2792"	3	1	1
"b2793"	3	1	1
"b2794"	3	1	1
"b2795"	3	1	1
"b2796"	3	1	1
"b2797"	3	1	1
"b2798"	3	1	1
"b2799"	3	1	1
"b2800"	3	1	1
"b2801"	3	1	1
"b2802"	3	1	1
"b2803"	3	1	1
"b2804"	3	1	1
"b2805"	3	1	1
"b2806"	3	1	1
"b2807"	3	1	1
"b2808"	3	1	1
"b2809"	3	1	1
"b2810"	3	1	1
"b2811"	3	1	1
"b2812"	3	1	1
"b2813"	3	1	1
"b2817"	3	1	1
"b2818"	3	1	1
"b2819"	3	1	1
"b2820"	3	1	1
"b2821"	3	1	1
"b2822"	3	1	1
"b2823"	3	1	1
"b2824"	3	1	1
"b2825"	3	1	1
"b2826"	3	1	1
"b2827"	3	1	1
"b2828"	3	1	1
"b2829"	3	1	1
"b2830"	3	1	1
"b2831"	3	1	1
"b2832"	3	1	1
"b2833"	3	1	1
"b2834"	3	1	1
"b2835"	3	1	1
"b2836"	3	1	1
"b2837"	3	1	1
"b2838"	3	1	1
"b2839"	3	1	1
"b2840"	3	1	1
"b2841"	3	1	1
"b2842"	3	1	1
"b2843"	3	1	1
"b2844"	3	1	1
"b2845"	3	1	1
"b2846"	3	1	1
"b2847"	3	1	1
"b2848"	3	1	1
"b2849"	3	1	1
"b2850"	3	1	1
"b2851"	3	1	1
"b2852"	3	1	1
"b2853"	3	1	1
"b2854"	3	1	1
"b2856"	3	1	1
"b2858"	3	1	1
"b2859"	3	1	1
"b2860"	3	1	1
"b2861"	3	1	1
"b2863"	3	1	1
"b2865"	3	1	1
"b2866"	3	1	1
"b2867"	3	1	1
"b2868"	3	1	1
"b2869"	3	1	1
"b2870"	3	1	1
"b2871"	3	1	1
"b2872"	3	1	1
"b2873"	3	1	1
"b2874"	3	1	1
"b2875"	3	1	1
"b2876"	3	1	1
"b2877"	3	1	1
"b2878"	3	1	1
"b2879"	3	1	1
"b2880"	3	1	1
"b2881"	3	1	1
"b2882"	3	1	1
"b2883"	3	1	1
"b2886"	3	1	1
"b2887"	3	1	1
"b2888"	3	1	1
"b2889"	3	1	1
"b2890"	3	1	1
"b2891"	3	1	1
"b2892"	3	1	1
"b2893"	3	1	1
"b2894"	3	1	1
"b2895"	3	1	1
"b2896"	3	1	1
"b2897"	3	1	1
"b2898"	3	1	1
"b2899"	3	1	1
"b2900"	3	1	1
"b2901"	3	1	1
"b2902"	3	1	1
"b2903"	3	1	1
"b2904"	3	1	1
"b2905"	3	1	1
"b2906"	3	1	1
"b2907"	3	1	1
"b2908"	3	1	1
"b2909"	3	1	1
"b2910"	3	1	1
"b2912"	3	1	1
"b2913"	3	1	1
"b2914"	3	1	1
"b2915"	3	1	1
"b2916"	3	1	1
"b2917"	3	1	1
"b2918"	3	1	1
"b2919"	3	1	1
"b2920"	3	1	1
"b2921"	3	1	1
"b2922"	3	1	1
"b2923"	3	1	1
"b2924"	3	1	1
"b2925"	3	1	1
"b2926"	3	1	1
"b2927"	3	1	1
"b2928"	3	1	1
"b2929"	3	1	1
"b2930"	3	1	1
"b2933"	3	1	1
"b2934"	3	1	1
"b2935"	3	1	1
"b2936"	3	1	1
"b2937"	3	1	1
"b2938"	3	1	1
"b2939"	3	1	1
"b2940"	3	1	1
"b2942"	3	1	1
"b2943"	3	1	1
"b2944"	3	1	1
"b2945"	3	1	1
"b2946"	3	1	1
"b2947"	3	1	1
"b2948"	3	1	1
"b2949"	3	1	1
"b2950"	3	1	1
"b2951"	3	1	1
"b2952"	3	1	1
"b2953"	3	1	1
"b2954"	3	1	1
"b2955"	3	1	1
"b2956"	3	1	1
"b2957"	3	1	1
"b2958"	3	1	1
"b2959"	3	1	1
"b2960"	3	1	1
"b2961"	3	1	1
"b2962"	3	1	1
"b2963"	3	1	1
"b2964"	3	1	1
"b2965"	3	1	1
"b2966"	3	1	1
"b2968"	3	1	1
"b2969"	3	1	1
"b2970"	3	1	1
"b2971"	3	1	1
"b2972"	3	1	1
"b2975"	3	1	1
"b2976"	3	1	1
"b2977"	3	1	1
"b2979"	3	1	1
"b2980"	3	1	1
"b2981"	3	1	1
"b2982"	3	1	1
"b2983"	3	1	1
"b2984"	3	1	1
"b2985"	3	1	1
"b2986"	3	1	1
"b2987"	3	1	1
"b2988"	3	1	1
"b2989"	3	1	1
"b2990"	3	1	1
"b2991"	3	1	1
"b2992"	3	1	1
"b2993"	3	1	1
"b2994"	3	1	1
"b2995"	3	1	1
"b2996"	3	1	1
"b2997"	3	1	1
"b2998"	3	1	1
"b3001"	3	1	1
"b3002"	3	1	1
"b3003"	3	1	1
"b3005"	3	1	1
"b3006"	3	1	1
"b3008"	3	1	1
"b3009"	3	1	1
"b3010"	3	1	1
"b3011"	3	1	1
"b3012"	3	1	1
"b3013"	3	1	1
"b3014"	3	1	1
"b3017"	3	1	1
"b3018"	3	1	1
"b3019"	3	1	1
"b3020"	3	1	1
"b3021"	3	1	1
"b3022"	3	1	1
"b3023"	3	1	1
"b3024"	3	1	1
"b3025"	3	1	1
"b3026"	3	1	1
"b3027"	3	1	1
"b3028"	3	1	1
"b3029"	3	1	1
"b3030"	3	1	1
"b3031"	3	1	1
"b3032"	3	1	1
"b3033"	3	1	1
"b3034"	3	1	1
"b3035"	3	1	1
"b3037"	3	1	1
"b3038"	3	1	1
"b3039"	3	1	1
"b3040"	3	1	1
"b3041"	3	1	1
"b3042"	3	1	1
"b3043"	3	1	1
"b3044"	3	1	1
"b3045"	3	1	1
"b3046"	3	1	1
"b3047"	3	1	1
"b3048"	3	1	1
"b3049"	3	1	1
"b3050"	3	1	1
"b3051"	3	1	1
"b3052"	3	1	1
"b3053"	3	1	1
"b3054"	3	1	1
"b3055"	3	1	1
"b3056"	3	1	1
"b3057"	3	1	1
"b3058"	3	1	1
"b3059"	3	1	1
"b3060"	3	1	1
"b3061"	3	1	1
"b3062"	3	1	1
"b3063"	3	1	1
"b3064"	3	1	1
"b3065"	3	1	1
"b3066"	3	1	1
"b3067"	3	1	1
"b3068"	3	1	1
"b3070"	3	1	1
"b3071"	3	1	1
"b3072"	3	1	1
"b3073"	3	1	1
"b3074"	3	1	1
"b3075"	3	1	1
"b3076"	3	1	1
"b3077"	3	1	1
"b3078"	3	1	1
"b3079"	3	1	1
"b3080"	3	1	1
"b3081"	3	1	1
"b3082"	3	1	1
"b3083"	3	1	1
"b3084"	3	1	1
"b3085"	3	1	1
"b3086"	3	1	1
"b3087"	3	1	1
"b3088"	3	1	1
"b3089"	3	1	1
"b3090"	3	1	1
"b3091"	3	1	1
"b3092"	3	1	1
"b3093"	3	1	1
"b3094"	3	1	1
"b3095"	3	1	1
"b3096"	3	1	1
"b3097"	3	1	1
"b3098"	3	1	1
"b3099"	3	1	1
"b3100"	3	1	1
"b3101"	3	1	1
"b3102"	3	1	1
"b3103"	3	1	1
"b3104"	3	1	1
"b3105"	3	1	1
"b3106"	3	1	1
"b3107"	3	1	1
"b3110"	3	1	1
"b3113"	3	1	1
"b3114"	3	1	1
"b3115"	3	1	1
"b3116"	3	1	1
"b3117"	3	1	1
"b3118"	3	1	1
"b3119"	3	1	1
"b3120"	3	1	1
"b3121"	3	1	1
"b3124"	3	1	1
"b3125"	3	1	1
"b3126"	3	1	1
"b3127"	3	1	1
"b3128"	3	1	1
"b3129"	3	1	1
"b3130"	3	1	1
"b3131"	3	1	1
"b3132"	3	1	1
"b3133"	3	1	1
"b3134"	3	1	1
"b3135"	3	1	1
"b3136"	3	1	1
"b3137"	3	1	1
"b3138"	3	1	1
"b3139"	3	1	1
"b3140"	3	1	1
"b3141"	3	1	1
"b3142"	3	1	1
"b3143"	3	1	1
"b3144"	3	1	1
"b3145"	3	1	1
"b3146"	3	1	1
"b3147"	3	1	1
"b3148"	3	1	1
"b3149"	3	1	1
"b3150"	3	1	1
"b3151"	3	1	1
"b3152"	3	1	1
"b3153"	3	1	1
"b3154"	3	1	1
"b3155"	3	1	1
"b3156"	3	1	1
"b3157"	3	1	1
"b3158"	3	1	1
"b3159"	3	1	1
"b3160"	3	1	1
"b3161"	3	1	1
"b3162"	3	1	1
"b3163"	3	1	1
"b3164"	3	1	1
"b3165"	3	1	1
"b3166"	3	1	1
"b3167"	3	1	1
"b3168"	3	1	1
"b3169"	3	1	1
"b3170"	3	1	1
"b3172"	3	1	1
"b3173"	3	1	1
"b3175"	3	1	1
"b3176"	3	1	1
"b3177"	3	1	1
"b3178"	3	1	1
"b3179"	3	1	1
"b3180"	3	1	1
"b3181"	3	1	1
"b3182"	3	1	1
"b3183"	3	1	1
"b3184"	3	1	1
"b3185"	3	1	1
"b3186"	3	1	1
"b3187"	3	1	1
"b3188"	3	1	1
"b3189"	3	1	1
"b3190"	3	1	1
"b3191"	3	1	1
"b3192"	3	1	1
"b3193"	3	1	1
"b3194"	3	1	1
"b3195"	3	1	1
"b3196"	3	1	1
"b3197"	3	1	1
"b3198"	3	1	1
"b3199"	3	1	1
"b3200"	3	1	1
"b3201"	3	1	1
"b3202"	3	1	1
"b3203"	3	1	1
"b3204"	3	1	1
"b3205"	3	1	1
"b3206"	3	1	1
"b3207"	3	1	1
"b3208"	3	1	1
"b3209"	3	1	1
"b3210"	3	1	1
"b3211"	3	1	1
"b3212"	3	1	1
"b3213"	3	1	1
"b3214"	3	1	1
"b3215"	3	1	1
"b3216"	3	1	1
"b3218"	3	1	1
"b3219"	3	1	1
"b3220"	3	1	1
"b3221"	3	1	1
"b3222"	3	1	1
"b3223"	3	1	1
"b3224"	3	1	1
"b3225"	3	1	1
"b3226"	3	1	1
"b3227"	3	1	1
"b3228"	3	1	1
"b3229"	3	1	1
"b3230"	3	1	1
"b3231"	3	1	1
"b3232"	3	1	1
"b3233"	3	1	1
"b3234"	3	1	1
"b3235"	3	1	1
"b3236"	3	1	1
"b3237"	3	1	1
"b3238"	3	1	1
"b3239"	3	1	1
"b3240"	3	1	1
"b3241"	3	1	1
"b3242"	3	1	1
"b3243"	3	1	1
"b3244"	3	1	1
"b3247"	3	1	1
"b3248"	3	1	1
"b3249"	3	1	1
"b3250"	3	1	1
"b3251"	3	1	1
"b3252"	3	1	1
"b3253"	3	1	1
"b3255"	3	1	1
"b3256"	3	1	1
"b3257"	3	1	1
"b3258"	3	1	1
"b3259"	3	1	1
"b3260"	3	1	1
"b3261"	3	1	1
"b3262"	3	1	1
"b3263"	3	1	1
"b3264"	3	1	1
"b3265"	3	1	1
"b3266"	3	1	1
"b3267"	3	1	1
"b3268"	3	1	1
"b3269"	3	1	1
"b3270"	3	1	1
"b3271"	3	1	1
"b3279"	3	1	1
"b3280"	3	1	1
"b3281"	3	1	1
"b3282"	3	1	1
"b3283"	3	1	1
"b3284"	3	1	1
"b3287"	3	1	1
"b3288"	3	1	1
"b3289"	3	1	1
"b3290"	3	1	1
"b3291"	3	1	1
"b3292"	3	1	1
"b3293"	3	1	1
"b3294"	3	1	1
"b3295"	3	1	1
"b3296"	3	1	1
"b3297"	3	1	1
"b3298"	3	1	1
"b3299"	3	1	1
"b3300"	3	1	1
"b3301"	3	1	1
"b3302"	3	1	1
"b3303"	3	1	1
"b3304"	3	1	1
"b3305"	3	1	1
"b3306"	3	1	1
"b3307"	3	1	1
"b3308"	3	1	1
"b3309"	3	1	1
"b3310"	3	1	1
"b3311"	3	1	1
"b3312"	3	1	1
"b3313"	3	1	1
"b3314"	3	1	1
"b3315"	3	1	1
"b3316"	3	1	1
"b3317"	3	1	1
"b3318"	3	1	1
"b3319"	3	1	1
"b3320"	3	1	1
"b3321"	3	1	1
"b3322"	3	1	1
"b3323"	3	1	1
"b3324"	3	1	1
"b3325"	3	1	1
"b3326"	3	1	1
"b3327"	3	1	1
"b3328"	3	1	1
"b3329"	3	1	1
"b3330"	3	1	1
"b3331"	3	1	1
"b3332"	3	1	1
"b3333"	3	1	1
"b3334"	3	1	1
"b3335"	3	1	1
"b3336"	3	1	1
"b3337"	3	1	1
"b3338"	3	1	1
"b3339"	3	1	1
"b3340"	3	1	1
"b3341"	3	1	1
"b3342"	3	1	1
"b3343"	3	1	1
"b3344"	3	1	1
"b3345"	3	1	1
"b3346"	3	1	1
"b3347"	3	1	1
"b3348"	3	1	1
"b3349"	3	1	1
"b3350"	3	1	1
"b3351"	3	1	1
"b3352"	3	1	1
"b3353"	3	1	1
"b3354"	3	1	1
"b3355"	3	1	1
"b3356"	3	1	1
"b3357"	3	1	1
"b3358"	3	1	1
"b3359"	3	1	1
"b3360"	3	1	1
"b3361"	3	1	1
"b3362"	3	1	1
"b3363"	3	1	1
"b3364"	3	1	1
"b3365"	3	1	1
"b3366"	3	1	1
"b3367"	3	1	1
"b3368"	3	1	1
"b3369"	3	1	1
"b3370"	3	1	1
"b3371"	3	1	1
"b3374"	3	1	1
"b3375"	3	1	1
"b3376"	3	1	1
"b3377"	3	1	1
"b3378"	3	1	1
"b3379"	3	1	1
"b3380"	3	1	1
"b3381"	3	1	1
"b3382"	3	1	1
"b3383"	3	1	1
"b3384"	3	1	1
"b3385"	3	1	1
"b3386"	3	1	1
"b3387"	3	1	1
"b3388"	3	1	1
"b3389"	3	1	1
"b3390"	3	1	1
"b3391"	3	1	1
"b3392"	3	1	1
"b3393"	3	1	1
"b3394"	3	1	1
"b3395"	3	1	1
"b3396"	3	1	1
"b3397"	3	1	1
"b3398"	3	1	1
"b3399"	3	1	1
"b3400"	3	1	1
"b3401"	3	1	1
"b3402"	3	1	1
"b3403"	3	1	1
"b3404"	3	1	1
"b3405"	3	1	1
"b3406"	3	1	1
"b3407"	3	1	1
"b3408"	3	1	1
"b3409"	3	1	1
"b3410"	3	1	1
"b3411"	3	1	1
"b3412"	3	1	1
"b3413"	3	1	1
"b3414"	3	1	1
"b3415"	3	1	1
"b3416"	3	1	1
"b3417"	3	1	1
"b3418"	3	1	1
"b3421"	3	1	1
"b3422"	3	1	1
"b3423"	3	1	1
"b3424"	3	1	1
"b3425"	3	1	1
"b3426"	3	1	1
"b3427"	3	1	1
"b3428"	3	1	1
"b3429"	3	1	1
"b3430"	3	1	1
"b3431"	3	1	1
"b3432"	3	1	1
"b3433"	3	1	1
"b3434"	3	1	1
"b3437"	3	1	1
"b3438"	3	1	1
"b3439"	3	1	1
"b3440"	3	1	1
"b3441"	3	1	1
"b3442"	3	1	1
"b3443"	3	1	1
"b3444"	3	1	1
"b3445"	3	1	1
"b3446"	3	1	1
"b3447"	3	1	1
"b3448"	3	1	1
"b3449"	3	1	1
"b3450"	3	1	1
"b3451"	3	1	1
"b3452"	3	1	1
"b3453"	3	1	1
"b3454"	3	1	1
"b3455"	3	1	1
"b3456"	3	1	1
"b3457"	3	1	1
"b3458"	3	1	1
"b3459"	3	1	1
"b3460"	3	1	1
"b3461"	3	1	1
"b3462"	3	1	1
"b3463"	3	1	1
"b3464"	3	1	1
"b3465"	3	1	1
"b3466"	3	1	1
"b3467"	3	1	1
"b3468"	3	1	1
"b3469"	3	1	1
"b3470"	3	1	1
"b3471"	3	1	1
"b3472"	3	1	1
"b3473"	3	1	1
"b3474"	3	1	1
"b3475"	3	1	1
"b3476"	3	1	1
"b3477"	3	1	1
"b3478"	3	1	1
"b3479"	3	1	1
"b3480"	3	1	1
"b3481"	3	1	1
"b3482"	3	1	1
"b3483"	3	1	1
"b3484"	3	1	1
"b3485"	3	1	1
"b3486"	3	1	1
"b3487"	3	1	1
"b3488"	3	1	1
"b3491"	3	1	1
"b3492"	3	1	1
"b3493"	3	1	1
"b3494"	3	1	1
"b3495"	3	1	1
"b3496"	3	1	1
"b3497"	3	1	1
"b3498"	3	1	1
"b3499"	3	1	1
"b3500"	3	1	1
"b3501"	3	1	1
"b3502"	3	1	1
"b3503"	3	1	1
"b3504"	3	1	1
"b3505"	3	1	1
"b3506"	3	1	1
"b3507"	3	1	1
"b3508"	3	1	1
"b3509"	3	1	1
"b3510"	3	1	1
"b3511"	3	1	1
"b3512"	3	1	1
"b3513"	3	1	1
"b3514"	3	1	1
"b3515"	3	1	1
"b3516"	3	1	1
"b3517"	3	1	1
"b3518"	3	1	1
"b3519"	3	1	1
"b3520"	3	1	1
"b3521"	3	1	1
"b3522"	3	1	1
"b3523"	3	1	1
"b3524"	3	1	1
"b3525"	3	1	1
"b3526"	3	1	1
"b3527"	3	1	1
"b3528"	3	1	1
"b3529"	3	1	1
"b3530"	3	1	1
"b3531"	3	1	1
"b3532"	3	1	1
"b3533"	3	1	1
"b3534"	3	1	1
"b3535"	3	1	1
"b3536"	3	1	1
"b3537"	3	1	1
"b3538"	3	1	1
"b3539"	3	1	1
"b3540"	3	1	1
"b3541"	3	1	1
"b3542"	3	1	1
"b3543"	3	1	1
"b3544"	3	1	1
"b3546"	3	1	1
"b3547"	3	1	1
"b3548"	3	1	1
"b3549"	3	1	1
"b3550"	3	1	1
"b3551"	3	1	1
"b3552"	3	1	1
"b3553"	3	1	1
"b3554"	3	1	1
"b3555"	3	1	1
"b3556"	3	1	1
"b3557"	3	1	1
"b3558"	3	1	1
"b3559"	3	1	1
"b3560"	3	1	1
"b3561"	3	1	1
"b3562"	3	1	1
"b3563"	3	1	1
"b3564"	3	1	1
"b3565"	3	1	1
"b3566"	3	1	1
"b3567"	3	1	1
"b3568"	3	1	1
"b3569"	3	1	1
"b3570"	3	1	1
"b3571"	3	1	1
"b3572"	3	1	1
"b3573"	3	1	1
"b3574"	3	1	1
"b3575"	3	1	1
"b3576"	3	1	1
"b3577"	3	1	1
"b3578"	3	1	1
"b3579"	3	1	1
"b3580"	3	1	1
"b3581"	3	1	1
"b3582"	3	1	1
"b3583"	3	1	1
"b3584"	3	1	1
"b3585"	3	1	1
"b3586"	3	1	1
"b3587"	3	1	1
"b3588"	3	1	1
"b3589"	3	1	1
"b3590"	3	1	1
"b3591"	3	1	1
"b3592"	3	1	1
"b3593"	3	1	1
"b3594"	3	1	1
"b3595"	3	1	1
"b3596"	3	1	1
"b3597"	3	1	1
"b3598"	3	1	1
"b3599"	3	1	1
"b3600"	3	1	1
"b3601"	3	1	1
"b3602"	3	1	1
"b3603"	3	1	1
"b3604"	3	1	1
"b3605"	3	1	1
"b3606"	3	1	1
"b3607"	3	1	1
"b3608"	3	1	1
"b3609"	3	1	1
"b3610"	3	1	1
"b3611"	3	1	1
"b3612"	3	1	1
"b3613"	3	1	1
"b3614"	3	1	1
"b3615"	3	1	1
"b3616"	3	1	1
"b3617"	3	1	1
"b3618"	3	1	1
"b3619"	3	1	1
"b3620"	3	1	1
"b3621"	3	1	1
"b3622"	3	1	1
"b3623"	3	1	1
"b3624"	3	1	1
"b3625"	3	1	1
"b3626"	3	1	1
"b3627"	3	1	1
"b3628"	3	1	1
"b3629"	3	1	1
"b3630"	3	1	1
"b3631"	3	1	1
"b3632"	3	1	1
"b3633"	3	1	1
"b3634"	3	1	1
"b3635"	3	1	1
"b3636"	3	1	1
"b3637"	3	1	1
"b3638"	3	1	1
"b3639"	3	1	1
"b3640"	3	1	1
"b3641"	3	1	1
"b3642"	3	1	1
"b3643"	3	1	1
"b3644"	3	1	1
"b3645"	3	1	1
"b3646"	3	1	1
"b3647"	3	1	1
"b3648"	3	1	1
"b3649"	3	1	1
"b3650"	3	1	1
"b3651"	3	1	1
"b3652"	3	1	1
"b3653"	3	1	1
"b3654"	3	1	1
"b3655"	3	1	1
"b3656"	3	1	1
"b3657"	3	1	1
"b3659"	3	1	1
"b3660"	3	1	1
"b3661"	3	1	1
"b3662"	3	1	1
"b3663"	3	1	1
"b3664"	3	1	1
"b3665"	3	1	1
"b3666"	3	1	1
"b3667"	3	1	1
"b3668"	3	1	1
"b3669"	3	1	1
"b3670"	3	1	1
"b3671"	3	1	1
"b3672"	3	1	1
"b3673"	3	1	1
"b3674"	3	1	1
"b3675"	3	1	1
"b3676"	3	1	1
"b3677"	3	1	1
"b3678"	3	1	1
"b3679"	3	1	1
"b3680"	3	1	1
"b3683"	3	1	1
"b3684"	3	1	1
"b3685"	3	1	1
"b3686"	3	1	1
"b3687"	3	1	1
"b3688"	3	1	1
"b3689"	3	1	1
"b3690"	3	1	1
"b3691"	3	1	1
"b3693"	3	1	1
"b3696"	3	1	1
"b3697"	3	1	1
"b3698"	3	1	1
"b3699"	3	1	1
"b3700"	3	1	1
"b3701"	3	1	1
"b3702"	3	1	1
"b3703"	3	1	1
"b3704"	3	1	1
"b3705"	3	1	1
"b3706"	3	1	1
"b3707"	3	1	1
"b3708"	3	1	1
"b3709"	3	1	1
"b3710"	3	1	1
"b3711"	3	1	1
"b3712"	3	1	1
"b3713"	3	1	1
"b3714"	3	1	1
"b3715"	3	1	1
"b3716"	3	1	1
