#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b3230//yjgX//b2697//b2750//
go_0042450_7	b3176//b0369//b0179//b4474//b3161//b4354//
go_0042454_7	b2277//
go_0042493_4	b2874//b2409//b0088//b3564//b0518//b1824//b2916//b0982//b1650//b1865//b3357//b1188//b0169//b3869//b3622//b2687//b3843//b0417//b0155//b1652//b1279//b1041//b1078//b4128//b1047//
go_0042538_6	b1835//b1409//
go_0042542_5	b3933//b0526//b3565//b0341//b2558//b3765//b3637//b1191//
go_0042545_5	b1192//
go_0042594_4	b2980//b3878//b2422//b3114//b3205//b4177//b0632//
go_0042619_6	b1676//
go_0042710_4	b2497//b1421//b2386//b2480//b3029//b3778//b0619//b0893//b0804//b2821//b2303//b2105//b1441//b0724//b2575//b0867//b0755//b1599//b0470//b1885//b4075//
go_0042732_6	b0967//b0852//b1634//
go_0042744_6	b1277//b0661//
go_0042759_7	b0942//b3318//
go_0042773_6	b2167//
go_0042777_8	b2714//
go_0042780_10	b2690//b2981//
go_0042817_5	b0065//
go_0042819_6	b3525//
go_0042823_6	b1623//b0595//b4245//b0912//
go_0042838_6	b0417//b2901//b2442//b3707//
go_0042840_7	b4193//b4289//b3679//b1850//b2919//b0270//
go_0042843_7	b4063//b1081//
go_0042846_8	b4151//
go_0042852_9	b2338//
go_0042867_8	b0687//
go_0042873_7	b3336//
go_0042882_10	b2233//b0222//b4235//
go_0042884_7	b1234//b2217//b3166//b1397//b3304//b2392//b3925//
go_0042885_8	b1162//
go_0042891_6	b2924//b3349//b1040//b0074//b3895//b2438//
go_0042906_8	b2111//b2393//b4320//b1014//
go_0042908_5	b2053//b4544//b4230//
go_0042914_8	b2510//b1501//
go_0042918_6	b3591//b2029//b0740//b3407//b1326//
go_0042919_6	b1891//
go_0042920_6	b4100//
go_0042928_7	b2822//
go_0042930_7	b2037//b2208//
go_0042938_8	b1013//b3689//b1433//
go_0042939_8	b2510//
go_0042941_8	b3789//
go_0042942_6	b3119//b4177//
go_0042953_6	b4374//b2530//b0889//
go_0042956_8	b1761//b1891//b2759//b2224//b2831//
go_0042968_8	b4474//b4602//b0213//
go_0043039_6	b0042//b3800//b4511//
go_0043041_6	b4011//
go_0043085_5	b0585//b3998//b3524//b2614//b3962//b2130//b0514//b1951//b1119//b3050//b2370//
go_0043086_5	b2957//b2679//b1639//b0178//b0839//b3203//b2430//b3190//b3082//b0231//b4265//b2542//b2934//b2065//b2907//
go_0043093_3	b1848//b3876//b2441//b2451//b3409//b3517//b3819//b1884//b4005//b2725//b0356//b0683//b1258//b2516//b1679//b0770//b4022//
go_0043097_6	b1045//b0512//b2837//
go_0043099_7	b0957//
go_0043100_6	b2729//
go_0043102_5	b4242//
go_0043103_7	b2340//
go_0043137_6	b2318//b1198//
go_0043150_8	b0476//
go_0043157_6	b0550//
go_0043164_6	b3529//b3700//b3117//b1696//b3271//b3779//b4031//b2926//
go_0043165_6	b1563//b0820//b4153//b1865//b0365//b2264//b0948//b3237//b3793//b2520//
go_0043171_5	b3243//b3603//b1007//b3142//b3496//
go_0043200_5	b2819//b3083//b4478//b3540//topAI//
go_0043201_6	b1186//
go_0043213_7	b0650//b2869//b4118//b3494//b2670//b2311//
go_0043254_5	b4075//
go_0043335_3	b3453//b2601//b1849//b0939//
go_0043433_5	b2199//b3082//b3900//b0903//b0089//b3401//
go_0043442_6	b3657//
go_0043456_6	b1912//
go_0043462_6	b3619//
go_0043470_6	b1465//
go_0043471_6	b3022//
go_0043488_5	b3869//b3028//b3330//b1701//
go_0043547_7	b1835//b3910//b2987//
go_0043571_7	b0511//b0042//b3897//
go_0043610_4	b1053//
go_0043686_7	b1823//
go_0043687_7	b3785//b2231//b3389//b1010//b0097//
go_0043708_5	b3219//b1300//b1350//b2421//b1206//b1866//
go_0043709_6	b1530//b0856//b3119//b1849//b0404//b3568//b4100//b0431//b0751//
go_0043711_5	b1661//b0824//b2400//b0709//b1790//b2491//b3146//b0995//b0179//b0521//b1879//b2627//
go_0043952_7	b2819//b4618//b0213//b4544//b2295//
go_0043953_7	b0529//b2627//b0724//b2111//
go_0044010_5	b3146//b4019//b2005//b2233//b2477//b1113//b0608//b4347//b3460//b0583//mltG//b3998//b4069//b2164//b0090//b4028//b3910//b1194//b2469//b1072//b4097//
go_0044011_4	b3360//b3650//b3770//b2541//b0347//b3292//b3983//b4394//
go_0044036_5	b3247//b0979//b0933//
go_0044038_6	b1047//b4196//b3330//
go_0044092_4	b3712//b1492//b0824//
go_0044179_5	b3909//
go_0044208_7	b0589//
go_0044238_3	b2803//b2575//b0093//b1650//b3843//b4059//
go_0044248_4	b4265//
go_0044255_4	b3183//
go_0044262_4	b1066//b1955//b2093//
go_0044273_5	b2388//
go_0044275_5	b2098//
go_0044349_6	b3041//
go_0044355_6	b1258//b3155//
go_0044532_6	b3029//
go_0044659_7	bioP//b2509//b0661//b3876//
go_0044718_6	b3493//b1891//
go_0044764_3	b1018//
go_0044780_6	b3741//b1570//b1129//b1098//b3006//b0828//b4195//
go_0044781_5	b3558//
go_0044787_5	b3513//
go_0044874_7	b0186//b1618//b4316//b0857//b0584//
go_0045004_7	b3303//b3566//b3128//b0060//
go_0045013_7	b3991//
go_0045226_7	b0588//b3129//b3265//b2923//b2320//b4373//b3313//b1812//b1080//
go_0045333_5	b2290//b0341//b3462//b3219//b1080//
go_0045337_6	b3367//
go_0045454_4	b1857//b2091//b3127//b1333//b0653//b1943//b0551//b2506//b2570//b3118//b2827//b0980//b3877//b4219//b4054//
go_0045471_5	b1892//b1235//b0823//
go_0045717_8	b3161//
go_0045719_8	b4353//
go_0045723_8	b0586//
go_0045727_8	b1062//b1008//b1435//
go_0045732_7	b3991//
go_0045733_6	b2962//b2307//
go_0045819_8	b1536//
go_0045828_7	b4138//
go_0045848_5	b2486//
go_0045859_7	b4366//
go_0045861_8	b4379//
go_0045862_8	b4304//
go_0045883_5	b3046//
go_0045892_8	b0347//b4011//b0195//b0876//b3395//b4506//b0200//b0110//b2086//b3710//b0429//b3567//b4101//b2234//b1114//b3736//b0815//b0954//b1288//b3711//b3736//b4050//b2991//b0714//b2423//b1226//b1988//b2477//b1004//b1440//b3396//b3327//b2500//b0566//b1619//b0512//b1959//b3203//b1126//b3778//b3147//b2904//b2341//b2963//b3147//b3872//b2261//b2667//b2212//b2587//b3909//b3256//b2067//b2179//b1890//b3462//b3292//b0810//b1479//b1201//b0408//b2411//b0624//b3141//b0722//b0655//b4460//b0880//b4371//b0323//b3300//b3415//b2920//b3917//b0584//b1110//b3718//b4076//b0353//b1010//b0058//b4138//
go_0045893_8	b3749//rhmD//b2782//b2506//b2961//b3404//b2731//b3705//b0404//b1518//b2665//b0613//b2767//b0069//b1569//b2069//b3331//b3253//b3955//b3719//b1677//b1099//b4230//b0729//b1914//b0733//b2236//b1324//b2842//b1827//b3262//b3643//b3522//b0089//b1112//b0441//b1261//b2121//b2132//b3162//b3502//b2578//b3621//b1061//b3884//b4460//b3744//b1290//b3932//b1186//b4702//b2725//b0752//b3199//b3994//b4238//b0566//b1191//b1808//b0305//
go_0045900_9	b3049//b3529//b3935//
go_0045903_5	b0125//b0131//b2955//
go_0045912_6	b4524//
go_0045926_5	b3580//b3520//
go_0045936_8	b2387//
go_0045947_9	b0331//b2947//b0242//b4705//b1008//b0605//b1887//
go_0045975_9	b3327//
go_0045990_6	b2025//
go_0046037_8	b3925//
go_0046040_8	b1927//
go_0046047_8	b3010//
go_0046050_8	b2724//b1709//b2907//b3342//b1662//
go_0046052_8	b3787//
go_0046061_8	b2388//
go_0046076_8	b4539//
go_0046081_8	b1352//b4513//
go_0046086_6	b1184//
go_0046098_7	b0982//
go_0046100_7	b3871//
go_0046101_6	b2258//b3566//b0826//
go_0046103_9	b2350//
go_0046104_8	b1817//
go_0046115_10	b4122//
go_0046133_8	b0433//b4259//
go_0046166_6	b4003//
go_0046168_6	b0002//b0239//b2552//b4371//
go_0046176_6	b0301//b3750//b2812//b1817//
go_0046177_7	b1853//b3198//b0444//b3727//
go_0046181_7	b0933//
go_0046183_7	b1873//b3199//b3965//
go_0046187_6	b3943//
go_0046196_5	b4337//
go_0046210_6	b1285//b1918//b4339//b0333//
go_0046214_6	b2751//
go_0046256_7	b2923//b1203//
go_0046271_5	b4155//
go_0046279_6	b4129//
go_0046292_4	b2841//
go_0046294_5	b0192//b2483//
go_0046296_6	b4231//b1759//b3311//b2407//b1678//
go_0046306_6	b4231//b1576//
go_0046323_10	b2520//b1682//
go_0046325_8	b1092//
go_0046336_6	b4064//
go_0046342_8	b4078//
go_0046348_6	b0378//b1976//b0198//
go_0046365_5	b3061//
go_0046392_7	b2597//b1040//b4075//b0068//
go_0046397_6	b3288//
go_0046416_6	b3741//
go_0046452_6	b1291//
go_0046459_6	b3480//
go_0046470_5	b1288//
go_0046474_6	b0662//b3783//b4267//rhmD//b1078//b2060//
go_0046487_5	b4043//b1292//
go_0046501_6	b2759//
go_0046618_6	b2939//b4074//b0350//b1049//b0245//b1688//b0173//
go_0046654_7	b3935//b0553//b3316//b3190//b2634//b0357//
go_0046655_5	b1008//
go_0046656_6	b2820//b2518//b3046//b0200//b1082//b2661//b2207//
go_0046657_6	b3880//b2568//
go_0046677_4	b3236//b4075//b0686//srkA//b3770//b1905//b4090//b3781//b1326//b1557//b0804//b4347//b0661//b1054//b2517//b1082//b1645//b3450//b3930//b0429//b1701//b3926//b3899//b2289//b1225//b1333//b1569//b2838//b1275//b3336//b0073//b0490//b1511//b1004//b0158//b3135//b0382//b1853//b2579//b1831//b1252//b0188//b3743//b3693//b4380//b3256//b1857//b2777//b3643//b1482//b4259//b1291//
go_0046685_4	b0260//b1976//glsB//
go_0046686_6	b3789//b4100//
go_0046688_6	b3172//b2269//b1885//b0433//b2933//b0167//b0661//b1497//b1132//b1223//b2113//
go_0046690_5	b4129//b2511//
go_0046710_8	b3206//
go_0046718_8	b0388//b4196//b0038//b1269//b1970//b0215//b2758//
go_0046777_8	b1409//b2175//b2545//b1702//b1902//b2219//b2912//b1876//b0316//b1084//b0767//b2955//b2682//b0269//b1410//b1473//b3984//b3477//b1575//b4168//b3933//b1783//b1507//b2292//b1704//
go_0046834_6	b2610//
go_0046835_5	b0953//b1684//b0927//b0903//b0879//b1189//b1192//b3091//b1404//b0032//b0893//b4252//b0857//b2758//b2687//b4221//b0314//b2387//b1438//b0945//b2706//b2380//b3355//b2138//
go_0046836_7	b0487//b0195//
go_0046839_6	b2066//
go_0046855_6	b3188//
go_0046892_8	b2330//
go_0046901_7	b4290//
go_0046939_7	b2388//b3895//b0983//b1872//b1093//
go_0046942_7	b0996//b0730//b1859//bioD1//b0195//b2735//
go_0046944_7	b1260//
go_0047484_6	b3998//
go_0048034_6	b0478//
go_0048255_6	b2552//
go_0048473_8	b1704//b0856//b3244//
go_0048518_4	b3358//
go_0048870_3	b0355//b0724//b2207//b3984//
go_0050427_5	b3785//
go_0050667_6	rpnB//b1336//
go_0050779_5	b4190//
go_0050790_4	b2199//b0476//b0930//b0876//b1119//b3571//b1496//b2183//b3234//
go_0050821_5	b3901//b0357//b1390//b2528//b1434//
go_0050918_5	b3320//b0451//b2592//
go_0050919_5	b2573//
go_0051050_5	b0325//
go_0051083_5	b1876//
go_0051085_5	b0813//b4070//b1076//b3722//b3121//b0084//b2219//
go_0051090_4	b1271//b0939//
go_0051091_5	b2703//b0041//
go_0051131_7	b0508//b4020//
go_0051143_8	b0526//
go_0051156_5	b2306//
go_0051171_5	b3935//
go_0051188_5	b2194//
go_0051191_6	b4161//
go_0051205_6	b2341//b2705//b2386//b3429//b2808//b0889//
go_0051224_6	b0261//
go_0051252_6	b1260//
go_0051258_7	b3035//
go_0051260_7	b3903//b1074//b3309//b1620//bioD1//b2385//b2291//
go_0051270_5	b0167//
go_0051271_6	b2997//b4265//
go_0051274_8	b0880//yeeL//b1508//b0043//
go_0051276_5	b1080//b2718//b4224//
go_0051289_8	b0476//b1194//b2537//b2276//b3637//b1619//b1225//b0212//b0153//b0166//b3826//b0839//b2262//b3224//b0243//b0799//b0334//b0008//b0655//b3870//b2664//b4119//b3153//b3062//b0333//b1481//b1970//b4014//b1740//b0155//b1338//b4052//b0070//b3604//b2997//b1913//
go_0051301_3	b2307//b1807//b3887//b1859//b2164//b0102//b2578//b2751//b0459//b2476//b4251//b2009//b2935//b4097//b3786//b0363//b1243//b3438//b4664//b3163//b1279//b2335//b0775//b1117//xisR//b2512//b4202//b0078//b1421//b3924//b1701//b0409//b3424//b1109//b3583//b4052//
go_0051302_5	b0832//b0161//b3547//b2264//b2546//b1081//
go_0051304_4	b2005//
go_0051338_5	rpnC//
go_0051345_6	b1625//b3942//
go_0051346_6	b0346//
go_0051347_6	b3750//
go_0051349_6	b4114//
go_0051353_6	b2516//b0419//
go_0051391_8	b4085//
go_0051409_4	b1856//b0025//
go_0051410_3	b2399//
go_0051452_10	b0151//
go_0051453_9	b0363//b0151//
go_0051454_10	b2727//b1226//b3551//b0262//b1639//
go_0051476_7	b3991//
go_0051484_7	b2341//
go_0051495_8	b2096//
go_0051595_6	b2599//b0642//b0240//b0918//b1493//
go_0051596_6	b1077//b0459//b1222//b4178//
go_0051599_4	b2057//
go_0051603_6	b3564//b1199//
go_0051604_5	b2608//b3612//b0268//b1953//b1702//b1046//b1530//b3863//b2728//b4363//b3243//b4323//b2074//b0829//b1584//b1601//
go_0051607_4	b1932//b3832//b0064//b1618//b3206//b2725//b3161//b1323//b1304//b4087//
go_0051649_4	b3235//b1103//
go_0051668_4	b3249//
go_0051692_6	b3738//b0867//
go_0051704_2	b3622//
go_0051715_4	b1569//
go_0051716_3	b4479//b1709//
go_0051726_5	b4528//
go_0051781_6	b1014//
go_0051782_6	b3881//b1296//b0174//b4043//b1133//b2569//
go_0051977_7	b3465//
go_0051983_5	b3147//
go_0052131_6	b0323//
go_0052547_6	b3822//
go_0052653_5	b3072//
go_0052777_7	b1133//b2168//
go_0052778_6	b0862//
go_0052837_6	b2995//
go_0055070_10	b2615//b3588//
go_0055072_10	b0433//b0375//b3191//
go_0055085_5	b2670//xisR//b4099//b1476//b0936//b2567//b3406//b2234//b0813//b3982//b2715//b3232//b2418//b3358//b0577//b1804//b1335//b2607//b0020//b4124//b1736//b0900//b2411//b3227//b4238//b3404//b2183//b1855//b0546//b4172//b1272//b4155//b1749//b4289//b0940//b2553//b3017//b2389//b3180//b1506//b4362//b2734//b1508//b3780//b3061//b0795//b1895//b3703//b3737//b0696//b1211//b2009//b0334//b2510//b0410//b1250//b3887//b0575//b3572//b3401//b0159//b2008//b2240//b3826//b1096//b3249//b1009//b3339//b3679//b4112//b0296//b1291//b0058//b3260//b3024//b3574//b3287//b1618//b2904//b3909//b0183//b4524//b0398//b3319//b2287//b2086//b3700//b0731//b4059//b3885//b1410//b0010//b0805//b1099//b2997//b1244//b4137//b2840//b3291//b0528//b3662//b3650//b4565//b1349//b3953//b3403//b3517//b4153//b3072//b2417//b0409//b1735//b0104//b2871//b1703//b1848//b3224//b1385//b1202//b3652//b3457//b1178//b0903//b1107//b3134//b0601//b0403//b1570//b3928//b1061//b4586//b1618//b1189//b3115//b0766//b3384//b1819//b2047//b3962//b1476//b1197//b0871//b0081//b0096//b1293//b3005//b4043//b2241//b1861//b0661//
go_0055086_4	b3915//b2157//
go_0055114_3	b3872//b0554//b4349//b0276//b0034//b0467//b1223//b3072//b4687//b0365//b3884//b2211//b2284//b4092//b1635//b3993//b4003//b2511//b3794//b4239//b1082//b1526//b3367//b2921//b2047//b3474//b2169//b1328//b3023//b2888//b0002//b4075//b4093//b0476//b3260//b3511//b3885//b4363//b3355//b2676//b4357//b0604//b0988//b3667//b1575//b2032//b1119//b2995//b1277//b1600//b4043//b2964//b2379//b2023//b0470//b0225//b3310//b3957//b3480//b3252//b0127//b3265//b2110//b3182//b1521//b3196//b4298//b0375//b0059//b3210//b3265//b0428//b2516//b0940//b3572//
go_0055129_5	b0336//b2157//b2707//
go_0055130_8	b1314//b3299//
go_0060003_10	b2813//b3227//b0738//b3733//
go_0060274_5	b3500//
go_0060326_5	b2161//
go_0060566_8	b2620//
go_0060567_8	b1564//b1695//b2993//
go_0060699_8	b2069//
go_0060702_9	b1210//b3884//b1250//b1012//b1534//
go_0061077_4	b1876//b1848//b3301//b0408//b4128//b2202//b3183//b1805//b0757//b0048//b2894//b2703//b1125//b4065//b2762//
go_0061475_9	b0633//
go_0061504_8	b2079//
go_0061610_5	b3331//
go_0061615_7	b3075//b2530//
go_0061720_5	b4224//b2086//b0890//b1160//
go_0065002_6	b2170//b1256//b1363//b2318//b0521//b4318//b2785//b3094//
go_0065007_2	b2525//b2047//
go_0070084_7	b2268//
go_0070178_5	b1805//
go_0070207_8	b0607//b3430//b0649//b2785//
go_0070298_8	b1655//
go_0070301_6	b0065//b3195//b0589//b2604//b2702//b2786//glsA2//b4374//b1855//b4361//
go_0070329_5	b0152//b0921//
go_0070413_7	b0323//
go_0070415_6	b3878//b2569//
go_0070417_5	b4467//b0630//
go_0070453_7	b4024//
go_0070475_7	b1896//b0804//b1185//b4062//b0353//b3996//b4453//b3091//b0602//b2507//b1922//b0158//b1634//b0025//b3076//b2552//b3839//b2997//b0805//
go_0070476_7	b2021//b0151//
go_0070482_4	b0063//
go_0070574_9	b3161//b4073//b2888//b3316//
go_0070581_8	b1218//
go_0070588_9	b1913//
go_0070689_6	b2883//b1390//
go_0070726_5	b3212//b3431//
go_0070778_6	b3581//b0959//
go_0070894_6	b1281//
go_0070930_7	b0460//
go_0070981_6	b1564//
go_0070989_4	b2029//
go_0071139_6	b2943//b3136//
go_0071218_6	b4394//
go_0071229_5	b0166//b0019//
go_0071230_6	b2937//
go_0071236_5	b3096//b0993//b3092//b4026//b2843//b3265//
go_0071237_6	b4337//b2918//
go_0071243_5	b3622//
go_0071248_6	mtnN//
go_0071249_6	b2955//b4246//
go_0071250_6	b4262//b0303//
go_0071266_6	b2844//b2278//
go_0071271_7	b2716//b3262//
go_0071276_7	b3326//xisR//
go_0071280_7	b2752//b1441//
go_0071284_7	b3216//
go_0071286_7	b0171//b2383//
go_0071287_7	b0863//
go_0071288_7	b1252//b1399//
go_0071289_7	b3912//
go_0071291_6	b3728//
go_0071292_7	b0196//b3641//
go_0071294_7	b3679//b0492//
go_0071310_5	b1007//b1288//b3875//
go_0071421_9	b2701//b2263//b4618//
go_0071422_7	b1376//b2818//b1343//
go_0071423_8	b2153//
go_0071454_5	maoP//b3542//
go_0071456_5	b2891//
go_0071467_5	b1590//
go_0071468_6	topAI//b3908//b3384//b3162//b3500//b2168//b0775//b2161//b2933//
go_0071470_5	b2762//b3676//b1814//b0419//b3599//
go_0071474_6	b4142//b0874//b4133//b2294//
go_0071500_5	b1863//
go_0071502_5	b2831//
go_0071555_4	b4363//b0620//b3477//b2362//b3137//b2253//b0722//b3474//b1595//b4079//b3075//b1654//
go_0071577_9	b0962//b0823//b2607//b1496//b3748//b3974//b1840//
go_0071705_5	b3295//
go_0071731_5	b3349//b2387//
go_0071732_6	b3877//
go_0071769_5	b4340//
go_0071805_4	b2096//b2103//b2808//b0727//b0652//b4020//b2577//b4086//b3943//b0677//b4042//b3740//b2954//b3464//b3813//
go_0071806_6	b3392//b2709//b2301//b2665//b0042//
go_0071807_8	b1791//
go_0071897_6	b1047//b2231//b0764//b3361//b0551//b3428//b1421//b0632//b3549//b2240//b0811//b0601//glsA2//b3173//
go_0071915_9	b0008//
go_0071932_8	b4471//
go_0071934_6	b4031//b0655//b2538//
go_0071945_7	b3170//
go_0071951_8	b3832//
go_0071963_4	b1392//
go_0071973_6	b3020//b4177//b0074//b3747//b0394//b3258//b0264//b1798//b2891//b0465//b4113//b2617//b2631//b2601//b1015//b1328//b4382//b3365//b0762//
go_0071977_5	b1326//
go_0071978_7	b1363//b3321//b0508//b2049//b1306//b2869//b4077//b1739//b0256//b1218//b1787//b3986//b3187//b3132//
go_0072321_6	b0659//
go_0072323_7	b2812//
go_0072344_7	b2904//b3578//b3052//b3606//
go_0072348_5	b4019//
go_0072488_7	b2458//
go_0072511_7	b0307//b3321//
go_0072531_6	b0817//
go_0072581_9	b2114//
go_0072714_5	b2207//
go_0075713_7	b3067//b2380//b1637//
go_0080111_4	b0925//b3461//
go_0089705_7	b3728//b1960//
go_0089709_7	b1652//b2957//
go_0090071_6	b2965//b1507//b4194//
go_0090116_7	b1123//
go_0090143_4	b0953//
go_0090305_6	hxpB//b3213//b3364//b0596//b3450//b2202//b0893//b1736//b2744//b0025//b2703//b2888//b1363//b0365//b2780//b3511//b3572//b0254//b4389//b4682//b0099//b3679//b0305//b1075//b0072//b3542//b4050//b0174//b0809//b2308//b1886//b2841//b2718//b2349//b4120//b0870//b3961//b2168//b0726//b3871//b3594//b1184//b3153//b4667//b3680//b2933//b0092//b0221//b2603//b0192//b3191//b0097//b4067//b0270//b0273//b3912//b0875//b1732//b1302//b2750//b2957//b1293//b0907//b0995//b2308//b3823//b2465//b0427//b2151//b3823//b2442//
go_0090313_8	b1349//b4196//
go_0090347_6	b4506//
go_0090352_6	b1917//
go_0090357_7	b2267//
go_0090358_8	b1599//
go_0090501_7	b1516//b4011//b1613//b2516//b1335//b2538//b0296//b3737//b2169//b3608//b2834//
go_0090502_8	b1778//b0810//b1375//b2757//b3331//b1619//b2531//b3319//b1234//b2260//b2161//b1677//b2381//b1060//b4665//b0404//b1823//b0001//b3035//b3718//
go_0090503_8	b0946//b2592//b0819//b0796//b4391//b0314//b1550//b4096//
go_0090529_5	b0269//b3018//b3582//
go_0090540_10	b0346//b1023//b0399//
go_0090549_5	b1438//b1686//
go_0090609_6	b3671//
go_0097056_7	b2684//
go_0097264_6	b2763//
go_0097304_7	b2923//
go_0097339_7	b0439//
go_0097428_6	b0874//b1298//b2539//b3930//b2105//b4143//b2048//
go_0097502_4	b3024//
go_0097510_7	b0710//
go_0097533_5	b4036//
go_0097638_8	b3929//b1798//b4245//b0925//
go_0098002_8	b0857//
go_0098655_7	b0755//b3516//b3496//b3661//b1921//b0778//b1326//b4232//b1579//b2576//b1360//b3632//b2412//b4014//b2587//b2558//b2615//b2441//b0336//b3261//b4173//b3026//
go_0098656_7	b3900//b2232//b1084//
go_0098707_10	b2707//
go_0098708_8	b3406//b0260//b3499//b0854//
go_0098710_7	b0662//qorA//
go_0098713_8	b3512//b4314//b2082//b3857//
go_0098719_9	b3860//
go_0098732_6	b0344//
go_0098795_9	b3326//
go_0098869_4	b1413//b1192//b0072//b0328//b1552//b1900//b4093//b2058//b0508//b3981//b2518//b3229//b4041//b1661//b4702//b2724//b1866//b1636//b3438//b3709//
go_0099131_7	b3706//
go_0099132_7	b1638//b2882//b3813//b2155//b1716//b4063//b0728//b1135//b0612//b1695//b0893//b2257//b2289//b3735//b1284//b0221//b1594//b0158//b3309//b2800//b1569//b2125//b4173//
go_0099133_8	b3503//b3164//b1339//b4123//b1326//b1499//b2004//b3486//b3583//b3749//b2100//b0783//b2993//b0484//b2350//b2698//b3061//b2558//b1128//b3512//
go_0101030_8	b0674//
go_1900190_5	b3238//b2165//b3230//b4035//b4042//b3510//
go_1900191_6	b1205//
go_1900192_6	b4246//
go_1900231_6	b0591//
go_1900232_7	b3225//b0042//b0180//
go_1900233_7	b1448//
go_1900372_9	b2893//
go_1900376_6	b3565//b0828//
go_1900378_7	b2748//
go_1900705_8	b4312//
go_1900727_8	b1955//
go_1900751_9	b0260//
go_1901135_4	b2456//b0303//b2378//b3877//b4227//b1045//b4195//b1597//b2266//b0823//b4089//b1301//b0570//
go_1901260_9	b1135//
go_1901264_6	b2905//b1478//b1634//
go_1901275_3	b2161//
go_1901281_6	b1077//
go_1901367_6	b2767//b0220//
go_1901422_5	b0381//b4227//b3307//
go_1901530_5	b3905//b2066//b3556//b2264//
go_1901562_5	b2347//
go_1901575_4	b1025//
go_1901642_6	b1824//b0891//b1388//b2994//b4189//b1091//b1221//
go_1901652_5	b0008//b0802//b3985//
go_1901657_5	b2874//b2195//b3816//
go_1901661_5	b1046//b1363//
go_1901684_8	b0920//
go_1901891_5	b1851//
go_1901998_5	b0483//b3185//
go_1902021_6	b3949//b3064//b0270//b4089//
go_1902022_6	b0025//b3124//
go_1902023_6	b3930//
go_1902047_6	b1041//b1599//b4189//b1881//b1924//
go_1902201_7	b2368//b2269//b4213//b0065//b1119//b4243//b2092//
go_1902208_6	b2998//
go_1902209_7	b3591//b2565//
go_1902210_7	b0824//
go_1902270_7	b1294//
go_1902328_5	b0273//
go_1902358_7	b0136//b3424//b0770//b0061//b1117//b3935//b2923//
go_1902475_8	b4162//b3742//b3641//b2456//b0644//b0823//b3105//
go_1902476_9	b0087//b4230//
go_1902599_7	b0398//b1887//b2015//b1897//b0104//
go_1902600_8	b4550//b1009//b0331//b0905//b3584//b4288//b1261//b0226//b3956//b0982//b1609//b0225//b4123//
go_1902601_8	b3093//b1131//
go_1902603_8	b0622//
go_1902758_6	b1861//
go_1902760_6	b2799//
go_1902767_6	b3303//
go_1902777_6	qorA//b1384//b1684//b2678//b4028//
go_1902778_5	b0426//
go_1902815_7	b0655//b4203//b2260//
go_1903228_9	b2086//
go_1903352_7	b0844//
go_1903401_7	b3010//b2578//
go_1903424_9	b1814//
go_1903457_6	b1133//
go_1903506_8	b0980//b2609//b1202//b2843//b0318//
go_1903507_9	b3844//
go_1903658_6	b3510//
go_1903711_7	b2038//b0823//b2906//b4249//b4262//
go_1903712_8	b2678//b3543//b2923//b1223//b1384//
go_1903714_8	b1853//b4383//b0106//b0318//b0509//
go_1903716_8	b2032//b0046//
go_1903785_7	b1275//b1117//b0070//b2388//b4082//b1303//b3030//b3053//
go_1903791_7	b0842//b0303//
go_1903810_8	b2202//b3244//
go_1903825_6	b3244//
go_1903826_8	b2867//b3620//
go_1903830_9	b4225//b2258//
go_1903874_10	b3327//b0853//b2146//
go_1903959_8	b2092//b0889//b1956//
go_1904659_9	b1110//
go_1904812_9	b4415//
go_1905039_7	b2533//b1128//b3564//
go_1990000_5	b4667//b0836//
go_1990145_6	b3989//b0576//b1809//
go_1990169_5	b3311//
go_1990451_5	b0935//
go_1990481_8	b0032//
go_1990497_6	b2905//
go_1990507_5	b1594//b0960//
go_1990516_9	b2905//
go_2000104_9	b4378//
go_2000142_6	b1374//b3281//b0697//b2798//
go_2000143_7	b0517//b3431//b0819//b0728//b3953//b0009//b1257//b2193//
go_2000144_7	b0815//b4268//b3608//b1120//b2481//b0550//b0826//b3212//b1053//b1853//b0172//
go_2000145_5	b3153//b1759//
go_2000186_10	b1927//
go_2000245_6	b2483//
go_2000372_7	b3438//b2329//
go_2000678_7	b4166//
go_2000766_9	b4352//
go_2000892_7	b0186//
go_2001023_5	b1472//
go_2001125_10	b1413//
go_2001251_8	insI3//
go_2001315_6	b4004//
