# From /Users/Daniela/Documents/CCG/GU_art_2/GO_levels/scripts/regulons_in_gos_v3.pl on Tue Oct  2 20:24:35 2018
# Input = /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
# /Users/Daniela/Documents/CCG/datasets/GOs/extended_GOs/go_uniq_levels_extended_no12.txt
Group name	GO ID	GO level	Genes in group	Genes in GO	Percentage	GO name
GO_0009244_7	GO:0009244	7	29	29	1.00	lipopolysaccharide core region biosynthetic process
GO_1901271_6	GO:0006664	6	12	12	1.00	glycolipid metabolic process
GO_1901271_6	GO:0009247	6	12	12	1.00	glycolipid biosynthetic process
GO_1901271_6	GO:0009312	6	12	12	1.00	oligosaccharide biosynthetic process
GO_1901271_6	GO:1901271	6	12	12	1.00	lipooligosaccharide biosynthetic process
GO_0009245_6	GO:0006664	6	10	10	1.00	glycolipid metabolic process
GO_0009245_6	GO:0009245	6	10	10	1.00	lipid A biosynthetic process
GO_0009245_6	GO:0009247	6	10	10	1.00	glycolipid biosynthetic process
GO_0009245_6	GO:0009312	6	10	10	1.00	oligosaccharide biosynthetic process
GO_0009245_6	GO:0046493	6	10	10	1.00	lipid A metabolic process
GO_0009245_6	GO:1901271	6	10	10	1.00	lipooligosaccharide biosynthetic process
GO_0000271_6	GO:0000271	6	50	50	1.00	polysaccharide biosynthetic process
GO_0035384_5	GO:0006085	7	2	2	1.00	acetyl-CoA biosynthetic process
GO_0035384_5	GO:0032787	7	2	2	1.00	monocarboxylic acid metabolic process
GO_0071616_6	GO:0006085	7	2	2	1.00	acetyl-CoA biosynthetic process
GO_0071616_6	GO:0032787	7	2	2	1.00	monocarboxylic acid metabolic process
GO_0006085_7	GO:0006085	7	2	2	1.00	acetyl-CoA biosynthetic process
GO_0006085_7	GO:0032787	7	2	2	1.00	monocarboxylic acid metabolic process
GO_0008610_5	GO:0008610	5	67	67	1.00	lipid biosynthetic process
GO_0008299_5	GO:0006720	5	6	6	1.00	isoprenoid metabolic process
GO_0008299_5	GO:0008299	5	6	6	1.00	isoprenoid biosynthetic process
GO_0008299_5	GO:0008610	5	6	6	1.00	lipid biosynthetic process
GO_0008654_5	GO:0006644	5	35	35	1.00	phospholipid metabolic process
GO_0008654_5	GO:0006796	5	35	35	1.00	phosphate-containing compound metabolic process
GO_0008654_5	GO:0008610	5	35	35	1.00	lipid biosynthetic process
GO_0008654_5	GO:0008654	5	35	35	1.00	phospholipid biosynthetic process
GO_0008654_5	GO:0090407	5	35	35	1.00	organophosphate biosynthetic process
GO_0009240_6	GO:0009240	6	5	5	1.00	isopentenyl diphosphate biosynthetic process
GO_0009240_6	GO:0046490	6	5	5	1.00	isopentenyl diphosphate metabolic process
GO_0046474_6	GO:0006650	6	12	12	1.00	glycerophospholipid metabolic process
GO_0046474_6	GO:0046474	6	12	12	1.00	glycerophospholipid biosynthetic process
GO_0006655_7	GO:0006655	7	5	5	1.00	phosphatidylglycerol biosynthetic process
GO_0006655_7	GO:0046471	7	5	5	1.00	phosphatidylglycerol metabolic process
GO_0032049_8	GO:0032048	8	3	3	1.00	cardiolipin metabolic process
GO_0032049_8	GO:0032049	8	3	3	1.00	cardiolipin biosynthetic process
GO_0046467_5	GO:0006664	6	12	12	1.00	glycolipid metabolic process
GO_0046467_5	GO:0009247	6	12	12	1.00	glycolipid biosynthetic process
GO_0046467_5	GO:0009312	6	12	12	1.00	oligosaccharide biosynthetic process
GO_0046467_5	GO:1901271	6	12	12	1.00	lipooligosaccharide biosynthetic process
GO_0009247_6	GO:0006664	6	12	12	1.00	glycolipid metabolic process
GO_0009247_6	GO:0009247	6	12	12	1.00	glycolipid biosynthetic process
GO_0009247_6	GO:0009312	6	12	12	1.00	oligosaccharide biosynthetic process
GO_0009247_6	GO:1901271	6	12	12	1.00	lipooligosaccharide biosynthetic process
GO_0045017_5	GO:0006644	5	13	13	1.00	phospholipid metabolic process
GO_0045017_5	GO:0006796	5	13	13	1.00	phosphate-containing compound metabolic process
GO_0045017_5	GO:0008610	5	13	13	1.00	lipid biosynthetic process
GO_0045017_5	GO:0008654	5	13	13	1.00	phospholipid biosynthetic process
GO_0045017_5	GO:0045017	5	13	13	1.00	glycerolipid biosynthetic process
GO_0045017_5	GO:0046486	5	13	13	1.00	glycerolipid metabolic process
GO_0045017_5	GO:0090407	5	13	13	1.00	organophosphate biosynthetic process
GO_1901137_5	GO:1901137	5	159	159	1.00	carbohydrate derivative biosynthetic process
GO_1901159_6	GO:0019572	8	3	3	1.00	L-arabinose catabolic process
GO_0046390_6	GO:0046390	6	46	46	1.00	ribose phosphate biosynthetic process
GO_0006015_7	GO:0006015	7	2	2	1.00	5-phosphoribose 1-diphosphate biosynthetic process
GO_1901659_6	GO:0009163	6	19	19	1.00	nucleoside biosynthetic process
GO_1901659_6	GO:1901659	6	19	19	1.00	glycosyl compound biosynthetic process
GO_0046385_6	GO:0009165	7	5	5	1.00	nucleotide biosynthetic process
GO_0046385_6	GO:0009265	7	5	5	1.00	2'-deoxyribonucleotide biosynthetic process
GO_0046349_6	GO:0009226	6	7	7	1.00	nucleotide-sugar biosynthetic process
GO_0046349_6	GO:0046349	6	7	7	1.00	amino sugar biosynthetic process
GO_0046184_5	GO:0046184	5	9	9	1.00	aldehyde biosynthetic process
GO_0009059_5	GO:0009059	5	317	317	1.00	macromolecule biosynthetic process
GO_1990145_6	GO:1990145	6	3	3	1.00	maintenance of translational fidelity
GO_0034645_5	GO:0009059	5	304	304	1.00	macromolecule biosynthetic process
GO_0034645_5	GO:0034645	5	304	304	1.00	cellular macromolecule biosynthetic process
GO_0006414_6	GO:0006414	6	9	9	1.00	translational elongation
GO_0072344_7	GO:0006417	7	4	4	1.00	regulation of translation
GO_0072344_7	GO:0010608	7	4	4	1.00	posttranscriptional regulation of gene expression
GO_0072344_7	GO:0072344	7	4	4	1.00	rescue of stalled ribosome
GO_0072344_7	GO:2000112	7	4	4	1.00	regulation of cellular macromolecule biosynthetic process
GO_0070589_6	GO:0044038	6	43	43	1.00	cell wall macromolecule biosynthetic process
GO_0070589_6	GO:0070589	6	43	43	1.00	cellular component macromolecule biosynthetic process
GO_0044038_6	GO:0044038	6	43	43	1.00	cell wall macromolecule biosynthetic process
GO_0044038_6	GO:0070589	6	43	43	1.00	cellular component macromolecule biosynthetic process
GO_1901617_5	GO:1901617	5	26	26	1.00	organic hydroxy compound biosynthetic process
GO_0046189_6	GO:0009713	7	9	9	1.00	catechol-containing compound biosynthetic process
GO_0009713_7	GO:0009713	7	9	9	1.00	catechol-containing compound biosynthetic process
GO_0090407_5	GO:0006796	5	131	131	1.00	phosphate-containing compound metabolic process
GO_0090407_5	GO:0090407	5	131	131	1.00	organophosphate biosynthetic process
GO_1901362_5	GO:1901362	5	383	383	1.00	organic cyclic compound biosynthetic process
GO_0044249_4	GO:0044249	4	724	724	1.00	cellular biosynthetic process
GO_0051188_5	GO:0051188	5	146	146	1.00	cofactor biosynthetic process
GO_0009108_6	GO:0009108	6	110	110	1.00	coenzyme biosynthetic process
GO_0044272_5	GO:0044272	5	44	44	1.00	sulfur compound biosynthetic process
GO_0042136_5	GO:0009070	7	2	2	1.00	serine family amino acid biosynthetic process
GO_0019438_5	GO:0019438	5	346	346	1.00	aromatic compound biosynthetic process
GO_0019438_5	GO:1901362	5	346	346	1.00	organic cyclic compound biosynthetic process
GO_0018130_5	GO:0018130	5	371	371	1.00	heterocycle biosynthetic process
GO_0018131_6	GO:0008033	9	2	2	1.00	tRNA processing
GO_0017000_5	GO:0016999	5	6	6	1.00	antibiotic metabolic process
GO_0017000_5	GO:0017000	5	6	6	1.00	antibiotic biosynthetic process
GO_0044238_3	GO:0044238	3	1333	1333	1.00	primary metabolic process
GO_0044238_3	GO:0071704	3	1333	1333	1.00	organic substance metabolic process
GO_0005975_4	GO:0005975	4	254	254	1.00	carbohydrate metabolic process
GO_0044262_4	GO:0005975	4	124	124	1.00	carbohydrate metabolic process
GO_0044262_4	GO:0044262	4	124	124	1.00	cellular carbohydrate metabolic process
GO_0044275_5	GO:0016052	5	41	41	1.00	carbohydrate catabolic process
GO_0044275_5	GO:0044275	5	41	41	1.00	cellular carbohydrate catabolic process
GO_0051692_6	GO:0009251	7	2	2	1.00	glucan catabolic process
GO_0051692_6	GO:0030978	7	2	2	1.00	alpha-glucan metabolic process
GO_0051692_6	GO:0030980	7	2	2	1.00	alpha-glucan catabolic process
GO_0044247_6	GO:0009251	7	5	5	1.00	glucan catabolic process
GO_0030980_7	GO:0009251	7	3	3	1.00	glucan catabolic process
GO_0030980_7	GO:0030978	7	3	3	1.00	alpha-glucan metabolic process
GO_0030980_7	GO:0030980	7	3	3	1.00	alpha-glucan catabolic process
GO_0046352_6	GO:0009313	6	8	8	1.00	oligosaccharide catabolic process
GO_0046352_6	GO:0046352	6	8	8	1.00	disaccharide catabolic process
GO_0005993_7	GO:0005993	7	3	3	1.00	trehalose catabolic process
GO_0005990_7	GO:0005990	7	2	2	1.00	lactose catabolic process
GO_0051691_5	GO:0009251	7	2	2	1.00	glucan catabolic process
GO_0051691_5	GO:0030978	7	2	2	1.00	alpha-glucan metabolic process
GO_0051691_5	GO:0030980	7	2	2	1.00	alpha-glucan catabolic process
GO_0046838_5	GO:0016311	6	2	2	1.00	dephosphorylation
GO_0046838_5	GO:0046174	6	2	2	1.00	polyol catabolic process
GO_0046838_5	GO:0046855	6	2	2	1.00	inositol phosphate dephosphorylation
GO_0046838_5	GO:0071545	6	2	2	1.00	inositol phosphate catabolic process
GO_0046835_5	GO:0016310	6	24	24	1.00	phosphorylation
GO_0005984_5	GO:0005984	5	11	11	1.00	disaccharide metabolic process
GO_0005984_5	GO:0009311	5	11	11	1.00	oligosaccharide metabolic process
GO_0005988_6	GO:0005990	7	2	2	1.00	lactose catabolic process
GO_0005991_6	GO:0005991	6	5	5	1.00	trehalose metabolic process
GO_0070413_7	GO:0005992	7	2	2	1.00	trehalose biosynthetic process
GO_0070413_7	GO:0070413	7	2	2	1.00	trehalose metabolism in response to stress
GO_0070415_6	GO:0005992	7	2	2	1.00	trehalose biosynthetic process
GO_0070415_6	GO:0070413	7	2	2	1.00	trehalose metabolism in response to stress
GO_0044264_5	GO:0005976	5	55	55	1.00	polysaccharide metabolic process
GO_0044264_5	GO:0044264	5	55	55	1.00	cellular polysaccharide metabolic process
GO_0046379_6	GO:0045226	7	9	9	1.00	extracellular polysaccharide biosynthetic process
GO_0006073_6	GO:0006073	6	20	20	1.00	cellular glucan metabolic process
GO_0006073_6	GO:0044042	6	20	20	1.00	glucan metabolic process
GO_0051273_7	GO:0051274	8	7	7	1.00	beta-glucan biosynthetic process
GO_0030243_8	GO:0090540	10	3	3	1.00	bacterial cellulose biosynthetic process
GO_0030978_7	GO:0009251	7	3	3	1.00	glucan catabolic process
GO_0030978_7	GO:0030978	7	3	3	1.00	alpha-glucan metabolic process
GO_0030978_7	GO:0030980	7	3	3	1.00	alpha-glucan catabolic process
GO_0046378_5	GO:0000271	6	9	9	1.00	polysaccharide biosynthetic process
GO_0046378_5	GO:0009246	6	9	9	1.00	enterobacterial common antigen biosynthetic process
GO_0046378_5	GO:0033692	6	9	9	1.00	cellular polysaccharide biosynthetic process
GO_0046377_5	GO:0000271	6	11	11	1.00	polysaccharide biosynthetic process
GO_0046377_5	GO:0009242	6	11	11	1.00	colanic acid biosynthetic process
GO_0046377_5	GO:0033692	6	11	11	1.00	cellular polysaccharide biosynthetic process
GO_0008653_5	GO:0005976	5	13	13	1.00	polysaccharide metabolic process
GO_0008653_5	GO:0008653	5	13	13	1.00	lipopolysaccharide metabolic process
GO_0008653_5	GO:0044264	5	13	13	1.00	cellular polysaccharide metabolic process
GO_0008653_5	GO:1903509	5	13	13	1.00	liposaccharide metabolic process
GO_0005976_5	GO:0005976	5	59	59	1.00	polysaccharide metabolic process
GO_0044042_6	GO:0044042	6	21	21	1.00	glucan metabolic process
GO_0009251_7	GO:0009251	7	6	6	1.00	glucan catabolic process
GO_0000272_6	GO:0009251	7	6	6	1.00	glucan catabolic process
GO_0009311_5	GO:0009311	5	53	53	1.00	oligosaccharide metabolic process
GO_0009313_6	GO:0009313	6	10	10	1.00	oligosaccharide catabolic process
GO_1901269_5	GO:0006664	6	12	12	1.00	glycolipid metabolic process
GO_1901269_5	GO:0009247	6	12	12	1.00	glycolipid biosynthetic process
GO_1901269_5	GO:0009312	6	12	12	1.00	oligosaccharide biosynthetic process
GO_1901269_5	GO:1901271	6	12	12	1.00	lipooligosaccharide biosynthetic process
GO_0046493_6	GO:0006664	6	10	10	1.00	glycolipid metabolic process
GO_0046493_6	GO:0009245	6	10	10	1.00	lipid A biosynthetic process
GO_0046493_6	GO:0009247	6	10	10	1.00	glycolipid biosynthetic process
GO_0046493_6	GO:0009312	6	10	10	1.00	oligosaccharide biosynthetic process
GO_0046493_6	GO:0046493	6	10	10	1.00	lipid A metabolic process
GO_0046493_6	GO:1901271	6	10	10	1.00	lipooligosaccharide biosynthetic process
GO_0046401_6	GO:0009244	7	29	29	1.00	lipopolysaccharide core region biosynthetic process
GO_0016052_5	GO:0016052	5	115	115	1.00	carbohydrate catabolic process
GO_0006629_4	GO:0006629	4	111	111	1.00	lipid metabolic process
GO_0016042_5	GO:0016042	5	24	24	1.00	lipid catabolic process
GO_0044242_5	GO:0016042	5	22	22	1.00	lipid catabolic process
GO_0044242_5	GO:0044242	5	22	22	1.00	cellular lipid catabolic process
GO_1903509_5	GO:1903509	5	25	25	1.00	liposaccharide metabolic process
GO_0006664_6	GO:0006664	6	12	12	1.00	glycolipid metabolic process
GO_0006664_6	GO:0009247	6	12	12	1.00	glycolipid biosynthetic process
GO_0006664_6	GO:0009312	6	12	12	1.00	oligosaccharide biosynthetic process
GO_0006664_6	GO:1901271	6	12	12	1.00	lipooligosaccharide biosynthetic process
GO_0044255_4	GO:0006629	4	107	107	1.00	lipid metabolic process
GO_0044255_4	GO:0044255	4	107	107	1.00	cellular lipid metabolic process
GO_0006720_5	GO:0006720	5	6	6	1.00	isoprenoid metabolic process
GO_0006720_5	GO:0008299	5	6	6	1.00	isoprenoid biosynthetic process
GO_0006720_5	GO:0008610	5	6	6	1.00	lipid biosynthetic process
GO_0046486_5	GO:0006644	5	16	16	1.00	phospholipid metabolic process
GO_0046486_5	GO:0006796	5	16	16	1.00	phosphate-containing compound metabolic process
GO_0046486_5	GO:0046486	5	16	16	1.00	glycerolipid metabolic process
GO_0006650_6	GO:0006650	6	15	15	1.00	glycerophospholipid metabolic process
GO_0046471_7	GO:0006655	7	5	5	1.00	phosphatidylglycerol biosynthetic process
GO_0046471_7	GO:0046471	7	5	5	1.00	phosphatidylglycerol metabolic process
GO_0032048_8	GO:0032048	8	3	3	1.00	cardiolipin metabolic process
GO_0032048_8	GO:0032049	8	3	3	1.00	cardiolipin biosynthetic process
GO_0046341_7	GO:0046341	7	2	2	1.00	CDP-diacylglycerol metabolic process
GO_0030258_5	GO:0030258	5	24	24	1.00	lipid modification
GO_0006643_5	GO:0006664	6	12	12	1.00	glycolipid metabolic process
GO_0006643_5	GO:0009247	6	12	12	1.00	glycolipid biosynthetic process
GO_0006643_5	GO:0009312	6	12	12	1.00	oligosaccharide biosynthetic process
GO_0006643_5	GO:1901271	6	12	12	1.00	lipooligosaccharide biosynthetic process
GO_0006644_5	GO:0006644	5	38	38	1.00	phospholipid metabolic process
GO_0006644_5	GO:0006796	5	38	38	1.00	phosphate-containing compound metabolic process
GO_0046490_6	GO:0009240	6	5	5	1.00	isopentenyl diphosphate biosynthetic process
GO_0046490_6	GO:0046490	6	5	5	1.00	isopentenyl diphosphate metabolic process
GO_0044237_3	GO:0044237	3	1613	1613	1.00	cellular metabolic process
GO_0006725_4	GO:0006725	4	731	731	1.00	cellular aromatic compound metabolic process
GO_0042537_5	GO:0042537	5	22	22	1.00	benzene-containing compound metabolic process
GO_0072490_6	GO:0046256	7	2	2	1.00	2,4,6-trinitrotoluene catabolic process
GO_0072491_6	GO:0046256	7	2	2	1.00	2,4,6-trinitrotoluene catabolic process
GO_0019439_5	GO:0019439	5	109	109	1.00	aromatic compound catabolic process
GO_0019336_6	GO:0019336	6	2	2	1.00	phenol-containing compound catabolic process
GO_0018958_5	GO:0018958	5	11	11	1.00	phenol-containing compound metabolic process
GO_0009712_6	GO:0009712	6	10	10	1.00	catechol-containing compound metabolic process
GO_0009238_5	GO:0009712	6	9	9	1.00	catechol-containing compound metabolic process
GO_0046483_4	GO:0046483	4	727	727	1.00	heterocycle metabolic process
GO_0046483_4	GO:1901360	4	727	727	1.00	organic cyclic compound metabolic process
GO_0046484_5	GO:0008033	9	2	2	1.00	tRNA processing
GO_0046700_5	GO:0046700	5	100	100	1.00	heterocycle catabolic process
GO_0046700_5	GO:1901361	5	100	100	1.00	organic cyclic compound catabolic process
GO_0006091_4	GO:0006091	4	112	112	1.00	generation of precursor metabolites and energy
GO_0006805_4	GO:0006805	4	24	24	1.00	xenobiotic metabolic process
GO_0042178_5	GO:0019439	5	19	19	1.00	aromatic compound catabolic process
GO_0042178_5	GO:0042178	5	19	19	1.00	xenobiotic catabolic process
GO_0042178_5	GO:1901361	5	19	19	1.00	organic cyclic compound catabolic process
GO_0072593_4	GO:0072593	4	9	9	1.00	reactive oxygen species metabolic process
GO_0006801_5	GO:0006801	5	3	3	1.00	superoxide metabolic process
GO_0006801_5	GO:0019430	5	3	3	1.00	removal of superoxide radicals
GO_0019430_5	GO:0006801	5	3	3	1.00	superoxide metabolic process
GO_0019430_5	GO:0019430	5	3	3	1.00	removal of superoxide radicals
GO_0042743_5	GO:0042744	6	2	2	1.00	hydrogen peroxide catabolic process
GO_0042744_6	GO:0042744	6	2	2	1.00	hydrogen peroxide catabolic process
GO_0042133_4	GO:0001505	4	16	16	1.00	regulation of neurotransmitter levels
GO_0042133_4	GO:0042133	4	16	16	1.00	neurotransmitter metabolic process
GO_0042135_5	GO:0042135	5	13	13	1.00	neurotransmitter catabolic process
GO_0006413_4	GO:0006413	4	3	3	1.00	translational initiation
GO_0044248_4	GO:0044248	4	332	332	1.00	cellular catabolic process
GO_0017001_5	GO:0016999	5	21	21	1.00	antibiotic metabolic process
GO_0017001_5	GO:0017001	5	21	21	1.00	antibiotic catabolic process
GO_0044265_5	GO:0009057	5	34	34	1.00	macromolecule catabolic process
GO_0044265_5	GO:0019439	5	34	34	1.00	aromatic compound catabolic process
GO_0044265_5	GO:0034655	5	34	34	1.00	nucleobase-containing compound catabolic process
GO_0044265_5	GO:0044265	5	34	34	1.00	cellular macromolecule catabolic process
GO_0044265_5	GO:0044270	5	34	34	1.00	cellular nitrogen compound catabolic process
GO_0044265_5	GO:0046700	5	34	34	1.00	heterocycle catabolic process
GO_0044265_5	GO:0090304	5	34	34	1.00	nucleic acid metabolic process
GO_0044265_5	GO:1901361	5	34	34	1.00	organic cyclic compound catabolic process
GO_0042737_5	GO:0042737	5	55	55	1.00	drug catabolic process
GO_0051187_5	GO:0051187	5	10	10	1.00	cofactor catabolic process
GO_0009109_6	GO:0009109	6	5	5	1.00	coenzyme catabolic process
GO_0046185_5	GO:0046185	5	35	35	1.00	aldehyde catabolic process
GO_0009407_3	GO:0009404	4	16	16	1.00	toxin metabolic process
GO_0009407_3	GO:0044248	4	16	16	1.00	cellular catabolic process
GO_0044273_5	GO:0044273	5	16	16	1.00	sulfur compound catabolic process
GO_0006790_4	GO:0006790	4	104	104	1.00	sulfur compound metabolic process
GO_0000103_5	GO:0000103	5	3	3	1.00	sulfate assimilation
GO_0016226_5	GO:0016226	5	18	18	1.00	iron-sulfur cluster assembly
GO_0016226_5	GO:0031163	5	18	18	1.00	metallo-sulfur cluster assembly
GO_0035383_4	GO:0019752	6	8	8	1.00	carboxylic acid metabolic process
GO_0006637_5	GO:0019752	6	8	8	1.00	carboxylic acid metabolic process
GO_0006104_6	GO:0009142	7	3	3	1.00	nucleoside triphosphate biosynthetic process
GO_0006104_6	GO:0043648	7	3	3	1.00	dicarboxylic acid metabolic process
GO_0006104_6	GO:0072350	7	3	3	1.00	tricarboxylic acid metabolic process
GO_0006084_6	GO:0006085	7	2	2	1.00	acetyl-CoA biosynthetic process
GO_0006084_6	GO:0032787	7	2	2	1.00	monocarboxylic acid metabolic process
GO_0009404_4	GO:0009404	4	19	19	1.00	toxin metabolic process
GO_0030153_5	GO:0030153	5	2	2	1.00	bacteriocin immunity
GO_0017144_4	GO:0017144	4	199	199	1.00	drug metabolic process
GO_0016999_5	GO:0016999	5	56	56	1.00	antibiotic metabolic process
GO_0006081_4	GO:0006081	4	67	67	1.00	cellular aldehyde metabolic process
GO_0019682_5	GO:0006796	5	15	15	1.00	phosphate-containing compound metabolic process
GO_0019682_5	GO:0019682	5	15	15	1.00	glyceraldehyde-3-phosphate metabolic process
GO_0009052_6	GO:0009052	6	7	7	1.00	pentose-phosphate shunt, non-oxidative branch
GO_0001887_4	GO:0043412	5	3	3	1.00	macromolecule modification
GO_0051186_4	GO:0051186	4	199	199	1.00	cofactor metabolic process
GO_0006732_5	GO:0006732	5	138	138	1.00	coenzyme metabolic process
GO_0006733_6	GO:0006733	6	53	53	1.00	oxidoreduction coenzyme metabolic process
GO_0009237_4	GO:0009712	6	9	9	1.00	catechol-containing compound metabolic process
GO_0051189_5	GO:0051188	5	12	12	1.00	cofactor biosynthetic process
GO_0051189_5	GO:0051189	5	12	12	1.00	prosthetic group metabolic process
GO_0006793_4	GO:0006793	4	334	334	1.00	phosphorus metabolic process
GO_0006796_5	GO:0006796	5	311	311	1.00	phosphate-containing compound metabolic process
GO_0016310_6	GO:0016310	6	117	117	1.00	phosphorylation
GO_0006002_5	GO:0006002	5	3	3	1.00	fructose 6-phosphate metabolic process
GO_0006002_5	GO:0006796	5	3	3	1.00	phosphate-containing compound metabolic process
GO_0051167_5	GO:0019572	8	3	3	1.00	L-arabinose catabolic process
GO_0051156_5	GO:0006796	5	6	6	1.00	phosphate-containing compound metabolic process
GO_0051156_5	GO:0051156	5	6	6	1.00	glucose 6-phosphate metabolic process
GO_0019692_5	GO:0009117	6	7	7	1.00	nucleotide metabolic process
GO_0019692_5	GO:0009394	6	7	7	1.00	2'-deoxyribonucleotide metabolic process
GO_0046386_6	GO:0009204	8	3	3	1.00	deoxyribonucleoside triphosphate catabolic process
GO_0019693_5	GO:0006796	5	73	73	1.00	phosphate-containing compound metabolic process
GO_0019693_5	GO:0019693	5	73	73	1.00	ribose phosphate metabolic process
GO_0046391_6	GO:0006015	7	2	2	1.00	5-phosphoribose 1-diphosphate biosynthetic process
GO_0052646_5	GO:0006072	6	5	5	1.00	glycerol-3-phosphate metabolic process
GO_0006072_6	GO:0006072	6	5	5	1.00	glycerol-3-phosphate metabolic process
GO_0046168_6	GO:0006072	6	4	4	1.00	glycerol-3-phosphate metabolic process
GO_0046168_6	GO:0009061	6	4	4	1.00	anaerobic respiration
GO_0046168_6	GO:0046168	6	4	4	1.00	glycerol-3-phosphate catabolic process
GO_0016311_6	GO:0016311	6	61	61	1.00	dephosphorylation
GO_0030388_5	GO:0006094	7	3	3	1.00	gluconeogenesis
GO_0019637_4	GO:0006793	4	196	196	1.00	phosphorus metabolic process
GO_0019637_4	GO:0019637	4	196	196	1.00	organophosphate metabolic process
GO_0046434_5	GO:0046434	5	47	47	1.00	organophosphate catabolic process
GO_0019700_6	GO:0019700	6	8	8	1.00	organic phosphonate catabolic process
GO_0019634_5	GO:0019634	5	10	10	1.00	organic phosphonate metabolic process
GO_0043094_4	GO:1901566	5	22	22	1.00	organonitrogen compound biosynthetic process
GO_0044260_4	GO:0043170	4	627	627	1.00	macromolecule metabolic process
GO_0044260_4	GO:0044260	4	627	627	1.00	cellular macromolecule metabolic process
GO_0044036_5	GO:0044036	5	47	47	1.00	cell wall macromolecule metabolic process
GO_0043414_4	GO:0043412	5	52	52	1.00	macromolecule modification
GO_0032259_3	GO:0032259	3	57	57	1.00	methylation
GO_0071704_3	GO:0071704	3	1623	1623	1.00	organic substance metabolic process
GO_1901615_4	GO:1901615	4	84	84	1.00	organic hydroxy compound metabolic process
GO_1901616_5	GO:1901616	5	25	25	1.00	organic hydroxy compound catabolic process
GO_1901135_4	GO:1901135	4	268	268	1.00	carbohydrate derivative metabolic process
GO_0052779_5	GO:0052778	6	3	3	1.00	diacetylchitobiose metabolic process
GO_0052778_6	GO:0052778	6	3	3	1.00	diacetylchitobiose metabolic process
GO_0052777_7	GO:0052777	7	2	2	1.00	diacetylchitobiose catabolic process
GO_0052782_6	GO:0052777	7	2	2	1.00	diacetylchitobiose catabolic process
GO_1901136_5	GO:1901136	5	52	52	1.00	carbohydrate derivative catabolic process
GO_1901658_6	GO:1901658	6	14	14	1.00	glycosyl compound catabolic process
GO_0046348_6	GO:0046348	6	11	11	1.00	amino sugar catabolic process
GO_1901072_7	GO:0006046	8	4	4	1.00	N-acetylglucosamine catabolic process
GO_0006046_8	GO:0006046	8	4	4	1.00	N-acetylglucosamine catabolic process
GO_0006040_5	GO:0006040	5	17	17	1.00	amino sugar metabolic process
GO_1901071_6	GO:0006044	7	5	5	1.00	N-acetylglucosamine metabolic process
GO_0006044_7	GO:0006044	7	5	5	1.00	N-acetylglucosamine metabolic process
GO_1901657_5	GO:1901657	5	44	44	1.00	glycosyl compound metabolic process
GO_0043170_4	GO:0043170	4	828	828	1.00	macromolecule metabolic process
GO_0009057_5	GO:0009057	5	54	54	1.00	macromolecule catabolic process
GO_0043412_5	GO:0043412	5	232	232	1.00	macromolecule modification
GO_0098732_6	GO:0098732	6	4	4	1.00	macromolecule deacylation
GO_1901360_4	GO:1901360	4	765	765	1.00	organic cyclic compound metabolic process
GO_1901361_5	GO:1901361	5	126	126	1.00	organic cyclic compound catabolic process
GO_1901575_4	GO:1901575	4	403	403	1.00	organic substance catabolic process
GO_0009056_3	GO:0009056	3	416	416	1.00	catabolic process
GO_0070085_3	GO:0000271	6	2	2	1.00	polysaccharide biosynthetic process
GO_0070085_3	GO:0033692	6	2	2	1.00	cellular polysaccharide biosynthetic process
GO_0019748_3	GO:0019748	3	29	29	1.00	secondary metabolic process
GO_0019748_3	GO:0044237	3	29	29	1.00	cellular metabolic process
GO_0016043_3	GO:0016043	3	210	210	1.00	cellular component organization
GO_0022607_4	GO:0022607	4	149	149	1.00	cellular component assembly
GO_0090529_5	GO:0090529	5	6	6	1.00	cell septum assembly
GO_0000917_6	GO:0000917	6	5	5	1.00	division septum assembly
GO_0070726_5	GO:0000270	7	2	2	1.00	peptidoglycan metabolic process
GO_0070726_5	GO:0006024	7	2	2	1.00	glycosaminoglycan biosynthetic process
GO_0070726_5	GO:0009252	7	2	2	1.00	peptidoglycan biosynthetic process
GO_0031163_5	GO:0016226	5	18	18	1.00	iron-sulfur cluster assembly
GO_0031163_5	GO:0031163	5	18	18	1.00	metallo-sulfur cluster assembly
GO_0070925_5	GO:0070925	5	10	10	1.00	organelle assembly
GO_0042255_6	GO:0022618	6	2	2	1.00	ribonucleoprotein complex assembly
GO_0042255_6	GO:0034622	6	2	2	1.00	cellular protein-containing complex assembly
GO_0042255_6	GO:0042255	6	2	2	1.00	ribosome assembly
GO_0044780_6	GO:0044780	6	7	7	1.00	bacterial-type flagellum assembly
GO_0065003_5	GO:0065003	5	92	92	1.00	protein-containing complex assembly
GO_0051259_6	GO:0051259	6	51	51	1.00	protein complex oligomerization
GO_0070206_7	GO:0070207	8	4	4	1.00	protein homotrimerization
GO_0070207_8	GO:0070207	8	4	4	1.00	protein homotrimerization
GO_0051262_7	GO:0051289	8	36	36	1.00	protein homotetramerization
GO_0051289_8	GO:0051289	8	36	36	1.00	protein homotetramerization
GO_0051260_7	GO:0051260	7	47	47	1.00	protein homooligomerization
GO_0034214_7	GO:0034214	7	4	4	1.00	protein hexamerization
